date,symbol,px_open,px_1530,px_close,r_rod,r_last,signal,edge
2019-06-07,MNQ.v.0,7318.5,7431.75,7421.0,0.015322333664948043,-0.0014475436369848725,1.0,-0.0014475436369848725
2019-06-10,MNQ.v.0,7469.5,7514.75,7506.75,0.006039693351616817,-0.0010651400667508475,1.0,-0.0010651400667508475
2019-06-11,MNQ.v.0,7587.5,7518.0,7517.75,-0.00916875827164299,-3.3254077784315674e-05,-1.0,3.3254077784315674e-05
2019-06-12,MNQ.v.0,7496.25,7471.25,7475.25,-0.0033405743442555228,0.000535242377211319,-1.0,-0.000535242377211319
2019-06-13,MNQ.v.0,7505.25,7498.5,7518.75,-0.0009331156740642288,0.0026969002012542267,-1.0,-0.0026969002012542267
2019-06-14,MNQ.v.0,7476.0,7500.5,7482.0,0.0033051259492817286,-0.002469549060853561,1.0,-0.002469549060853561
2019-06-17,MNQ.v.0,7498.25,7537.0,7527.75,0.005486206841239284,-0.001228032481450496,1.0,-0.001228032481450496
2019-06-18,MNQ.v.0,7616.0,7648.75,7639.25,0.0043889887362323,-0.0012428049741993572,1.0,-0.0012428049741993572
2019-06-19,MNQ.v.0,7679.25,7694.0,7695.75,0.0020163919931971063,0.00022742409818786154,1.0,0.00022742409818786154
2019-06-20,MNQ.v.0,7801.25,7756.0,7762.5,-0.005849473515058579,0.0008377098791917611,-1.0,-0.0008377098791917611
2019-06-21,MNQ.v.0,7751.75,7771.0,7755.75,0.002415888047100604,-0.001964352476048073,1.0,-0.001964352476048073
2019-06-24,MNQ.v.0,7769.0,7754.5,7753.0,-0.0019326167195463267,-0.00019345478054850002,-1.0,0.00019345478054850002
2019-06-25,MNQ.v.0,7749.0,7624.0,7621.75,-0.016229845781802053,-0.0002951642282387066,-1.0,0.0002951642282387066
2019-06-26,MNQ.v.0,7670.25,7656.25,7655.5,-0.001859555221441662,-9.796398198769649e-05,-1.0,9.796398198769649e-05
2019-06-27,MNQ.v.0,7682.0,7688.75,7683.5,0.0008457760498975237,-0.000683049027190964,1.0,-0.000683049027190964
2019-06-28,MNQ.v.0,7701.0,7672.0,7693.25,-0.003838027153989728,0.0027659834429053175,-1.0,-0.0027659834429053175
2019-07-01,MNQ.v.0,7838.0,7786.75,7793.0,-0.0066564505891756965,0.0008023235719792221,-1.0,-0.0008023235719792221
2019-07-02,MNQ.v.0,7790.25,7806.75,7825.25,0.0020837682055444232,0.002366940716101088,1.0,0.002366940716101088
2019-07-05,MNQ.v.0,7829.25,7870.5,7868.5,0.005286636516595247,-0.00025414575395701813,1.0,-0.00025414575395701813
2019-07-08,MNQ.v.0,7817.75,7809.5,7810.75,-0.0010878608611084861,0.00016004865513260188,-1.0,-0.00016004865513260188
2019-07-09,MNQ.v.0,7771.25,7834.75,7850.25,0.00816984920657402,0.0019764112267146045,1.0,0.0019764112267146045
2019-07-10,MNQ.v.0,7894.5,7917.25,7927.75,0.0028460317094903885,0.0013253394177291436,1.0,0.0013253394177291436
2019-07-11,MNQ.v.0,7939.75,7908.0,7919.5,-0.003975270252684173,0.00145316721196748,-1.0,-0.00145316721196748
2019-07-12,MNQ.v.0,7927.0,7953.0,7965.5,0.003274562119979443,0.0015705000558143894,1.0,0.0015705000558143894
2019-07-15,MNQ.v.0,7983.5,7984.25,7988.0,0.00015656067540933347,0.00046956440938546027,1.0,0.00046956440938546027
2019-07-16,MNQ.v.0,7978.0,7950.5,7948.5,-0.003484378770525938,-0.0002515881515252057,-1.0,0.0002515881515252057
2019-07-17,MNQ.v.0,7949.75,7929.75,7909.0,-0.0025504996743886863,-0.0026201577613283247,-1.0,0.0026201577613283247
2019-07-18,MNQ.v.0,7870.75,7912.0,7920.75,0.005258834903548884,0.0011053039921454088,1.0,0.0011053039921454088
2019-07-19,MNQ.v.0,7974.5,7872.75,7853.25,-0.012873276787629097,-0.0024799707483356224,-1.0,0.0024799707483356224
2019-07-22,MNQ.v.0,7877.5,7920.75,7921.25,0.00547530366326378,6.312334303321514e-05,1.0,6.312334303321514e-05
2019-07-23,MNQ.v.0,7961.75,7959.75,7970.25,-0.00025123261131417603,0.0013182676108727137,-1.0,-0.0013182676108727137
2019-07-24,MNQ.v.0,7940.0,8023.5,8025.5,0.010430301440809338,0.00024923671385796467,1.0,0.00024923671385796467
2019-07-25,MNQ.v.0,7997.75,7952.5,7946.5,-0.005705344629757125,-0.0007547644864248654,-1.0,0.0007547644864248654
2019-07-26,MNQ.v.0,7997.75,8036.25,8028.25,0.004802304352122132,-0.0009959850180614363,1.0,-0.0009959850180614363
2019-07-29,MNQ.v.0,8024.5,8000.0,8002.25,-0.0030890705875293656,0.00028121045663296825,-1.0,-0.00028121045663296825
2019-07-30,MNQ.v.0,7940.0,7965.75,7966.75,0.003269209500408165,0.00012552957807169529,1.0,0.00012552957807169529
2019-07-31,MNQ.v.0,7987.5,7908.5,7859.5,-0.00997130133908787,-0.0062151392352508385,-1.0,0.0062151392352508385
2019-08-01,MNQ.v.0,7871.25,7827.0,7812.5,-0.005637585998114344,-0.0018542797601811742,-1.0,0.0018542797601811742
2019-08-02,MNQ.v.0,7758.5,7700.75,7701.25,-0.007503754725018521,6.492663292762247e-05,-1.0,-6.492663292762247e-05
2019-08-05,MNQ.v.0,7539.5,7397.75,7423.0,-0.018979966901449062,0.003407388213145715,-1.0,-0.003407388213145715
2019-08-06,MNQ.v.0,7491.0,7521.25,7527.25,0.004030047586678571,0.0007974217121892734,1.0,0.0007974217121892734
2019-08-07,MNQ.v.0,7446.5,7561.75,7559.0,0.015325459864872853,-0.0003637385751791289,1.0,-0.0003637385751791289
2019-08-08,MNQ.v.0,7601.5,7704.0,7732.25,0.013491425543591977,0.0036602194884445523,1.0,0.0036602194884445523
2019-08-09,MNQ.v.0,7692.25,7680.25,7656.25,-0.0014961298569098698,-0.0031297909681061295,-1.0,0.0031297909681061295
2019-08-12,MNQ.v.0,7610.75,7563.25,7570.25,-0.006227675530807157,0.0009251000098089939,-1.0,-0.0009251000098089939
2019-08-13,MNQ.v.0,7566.75,7742.5,7738.5,0.022960983890759512,-0.000516762494543583,1.0,-0.000516762494543583
2019-08-14,MNQ.v.0,7607.75,7514.5,7500.5,-0.01229970870411756,-0.0018648024052040195,-1.0,0.0018648024052040195
2019-08-15,MNQ.v.0,7515.75,7491.75,7493.75,-0.0031650340425688466,0.0002669246954556812,-1.0,-0.0002669246954556812
2019-08-16,MNQ.v.0,7556.75,7612.25,7612.5,0.007350429455462127,3.2841261764318e-05,1.0,3.2841261764318e-05
2019-08-19,MNQ.v.0,7717.0,7733.5,7728.25,0.0021681803875955516,-0.0006790952126068402,1.0,-0.0006790952126068402
2019-08-20,MNQ.v.0,7716.0,7698.5,7674.0,-0.002270590355646228,-0.00318751286307577,-1.0,0.00318751286307577
2019-08-21,MNQ.v.0,7742.25,7735.25,7741.25,-0.0009368590066426034,0.0007753691468483316,-1.0,-0.0007753691468483316
2019-08-22,MNQ.v.0,7753.5,7722.0,7714.75,-0.004070956480022029,-0.0009393169589539842,-1.0,0.0009393169589539842
2019-08-23,MNQ.v.0,7663.25,7482.5,7474.0,-0.02390262686115376,-0.0011366296814247427,-1.0,0.0011366296814247427
2019-08-26,MNQ.v.0,7555.75,7555.25,7583.25,-9.926707815508372e-05,0.0036991818118308215,-1.0,-0.0036991818118308215
2019-08-27,MNQ.v.0,7633.75,7571.25,7570.75,-0.008188007140634295,-6.604147406970366e-05,-1.0,6.604147406970366e-05
2019-08-28,MNQ.v.0,7541.5,7590.25,7593.75,0.0065092995288132055,0.00046101159931344956,1.0,0.00046101159931344956
2019-08-29,MNQ.v.0,7686.0,7700.0,7707.5,0.0017873686574367458,0.0009735519185303037,1.0,0.0009735519185303037
2019-08-30,MNQ.v.0,7749.5,7675.0,7691.25,-0.009757756326311933,0.0021150255993021344,-1.0,-0.0021150255993021344
2019-09-03,MNQ.v.0,7638.5,7609.5,7614.75,-0.0038694916292547196,0.0006896891745873047,-1.0,-0.0006896891745873047
2019-09-04,MNQ.v.0,7685.0,7720.25,7723.75,0.004576369941483047,0.00045325046101004637,1.0,0.00045325046101004637
2019-09-05,MNQ.v.0,7807.25,7869.0,7865.5,0.007941738840204587,-0.00044488227242387096,1.0,-0.00044488227242387096
2019-09-06,MNQ.v.0,7874.0,7875.75,7856.25,0.00022222575052958251,-0.002479024915654887,1.0,-0.002479024915654887
2019-09-09,MNQ.v.0,7879.5,7824.5,7837.25,-0.007036564892722653,0.0016281709025650442,-1.0,-0.0016281709025650442
2019-09-10,MNQ.v.0,7796.5,7771.5,7819.25,-0.0032760588156979576,0.006125446088555949,-1.0,-0.006125446088555949
2019-09-11,MNQ.v.0,7828.5,7873.5,7889.75,0.005700017025017453,0.0020617582993806157,1.0,0.0020617582993806157
2019-09-12,MNQ.v.0,7936.75,7945.0,7920.75,0.001007461597034525,-0.0030569016761228416,1.0,-0.0030569016761228416
2019-09-13,MNQ.v.0,7909.0,7890.25,7893.25,-0.0023735315034042383,0.0003801438256567856,-1.0,-0.0003801438256567856
2019-09-16,MNQ.v.0,7863.0,7872.5,7877.5,0.0012392165925006677,0.0006349206562499473,1.0,0.0006349206562499473
2019-09-17,MNQ.v.0,7879.25,7895.25,7914.75,0.0020602552494290442,0.0024667944197653145,1.0,0.0024667944197653145
2019-09-18,MNQ.v.0,7901.25,7877.5,7912.5,-0.003042116615514039,0.004433192821002056,-1.0,-0.004433192821002056
2019-09-19,MNQ.v.0,7924.75,7933.5,7923.25,0.0011035266675653256,-0.0012928250023051934,1.0,-0.0012928250023051934
2019-09-20,MNQ.v.0,7934.75,7855.75,7839.0,-0.010006099760693266,-0.002134472528632681,-1.0,0.002134472528632681
2019-09-23,MNQ.v.0,7833.75,7857.75,7839.75,0.0031226127845649905,-0.0022933598202577402,1.0,-0.0022933598202577402
2019-09-24,MNQ.v.0,7877.0,7723.0,7733.0,-0.019744231134060486,0.0012939960397716807,-1.0,-0.0012939960397716807
2019-09-25,MNQ.v.0,7727.5,7827.75,7823.0,0.012921654509695488,-0.000606999683190145,1.0,-0.000606999683190145
2019-09-26,MNQ.v.0,7813.75,7804.75,7792.5,-0.0013126512634138315,-0.0015707900455253063,-1.0,0.0015707900455253063
2019-09-27,MNQ.v.0,7805.25,7668.75,7698.75,-0.017610355421219224,0.0039043485420314247,-1.0,-0.0039043485420314247
2019-09-30,MNQ.v.0,7723.0,7762.5,7767.75,0.005069351034679572,0.0006760998953636372,1.0,0.0006760998953636372
2019-10-01,MNQ.v.0,7797.75,7722.75,7701.5,-0.009632340956925438,-0.0027554031404576026,-1.0,0.0027554031404576026
2019-10-02,MNQ.v.0,7652.0,7573.25,7566.0,-0.010311739593063425,-0.0009577753923374709,-1.0,0.0009577753923374709
2019-10-03,MNQ.v.0,7567.5,7633.0,7652.25,0.008552683713159228,0.0025187694250538802,1.0,0.0025187694250538802
2019-10-04,MNQ.v.0,7688.25,7752.0,7765.5,0.008225434976945391,0.0017399714394636507,1.0,0.0017399714394636507
2019-10-07,MNQ.v.0,7738.25,7761.5,7736.5,0.0030000506379892467,-0.0032262255367706814,1.0,-0.0032262255367706814
2019-10-08,MNQ.v.0,7685.5,7668.5,7616.25,-0.0021818072057652287,-0.006836906528130362,-1.0,0.006836906528130362
2019-10-09,MNQ.v.0,7684.5,7725.25,7701.25,0.005288871654473339,-0.003111531373059558,1.0,-0.003111531373059558
2019-10-10,MNQ.v.0,7696.75,7754.0,7754.25,0.007410677411135581,3.224090403768851e-05,1.0,3.224090403768851e-05
2019-10-11,MNQ.v.0,7843.0,7908.25,7852.0,0.008253491077841051,-0.007138241950350727,1.0,-0.007138241950350727
2019-10-14,MNQ.v.0,7843.25,7867.0,7854.0,0.00292816657866937,-0.0016538391912875288,1.0,-0.0016538391912875288
2019-10-15,MNQ.v.0,7875.5,7963.25,7953.0,0.011049138515654627,-0.0012879920103035542,1.0,-0.0012879920103035542
2019-10-16,MNQ.v.0,7926.25,7923.5,7933.5,-0.0003154574158652833,0.0012612727912814446,-1.0,-0.0012612727912814446
2019-10-17,MNQ.v.0,7979.25,7953.25,7953.5,-0.0032637719227714846,3.1433196601422596e-05,-1.0,-3.1433196601422596e-05
2019-10-18,MNQ.v.0,7942.75,7898.5,7875.5,-0.005586694874595255,-0.0029161932673617257,-1.0,0.0029161932673617257
2019-10-21,MNQ.v.0,7914.0,7941.0,7946.5,0.0034058689498412897,0.0006923682416633496,1.0,0.0006923682416633496
2019-10-22,MNQ.v.0,7973.0,7904.5,7884.5,-0.008596988912468653,-0.002533410690600801,-1.0,0.002533410690600801
2019-10-23,MNQ.v.0,7864.5,7883.75,7896.5,0.0024130059968392376,0.0016159443322484074,1.0,0.0016159443322484074
2019-10-24,MNQ.v.0,7954.0,7964.0,7972.75,0.0012878301844286859,0.001098091000891903,1.0,0.001098091000891903
2019-10-25,MNQ.v.0,7930.0,8028.75,8036.0,0.012375813943108676,0.000902597362822834,1.0,0.000902597362822834
2019-10-28,MNQ.v.0,8074.25,8124.75,8116.5,0.0062657426775920766,-0.001015931742886844,1.0,-0.001015931742886844
2019-10-29,MNQ.v.0,8101.75,8062.75,8054.25,-0.004794392022917305,-0.001054786968799954,-1.0,0.001054786968799954
2019-10-30,MNQ.v.0,8068.0,8093.25,8089.0,0.0031247608378503784,-0.000525266894000097,1.0,-0.000525266894000097
2019-10-31,MNQ.v.0,8113.0,8071.0,8090.75,-0.005283252676583099,0.002444043476867947,-1.0,-0.002444043476867947
2019-11-01,MNQ.v.0,8127.5,8145.0,8165.25,0.0021201747099219488,0.0024831023932536914,1.0,0.0024831023932536914
2019-11-04,MNQ.v.0,8219.5,8211.0,8213.75,-0.0010346612407763304,0.0003348605032887675,-1.0,-0.0003348605032887675
2019-11-05,MNQ.v.0,8223.75,8224.25,8215.0,6.0797665388423546e-05,-0.0011253555942275645,1.0,-0.0011253555942275645
2019-11-06,MNQ.v.0,8210.25,8193.75,8201.5,-0.0020117051407664358,0.0009453958405303629,-1.0,-0.0009453958405303629
2019-11-07,MNQ.v.0,8241.5,8217.5,8227.5,-0.0029163396330362103,0.0012161752791205764,-1.0,-0.0012161752791205764
2019-11-08,MNQ.v.0,8211.25,8250.0,8262.0,0.004708035122044069,0.0014534886279830986,1.0,0.0014534886279830986
2019-11-11,MNQ.v.0,8219.0,8245.75,8248.75,0.0032493689289451663,0.0003637576201860234,1.0,0.0003637576201860234
2019-11-12,MNQ.v.0,8255.25,8261.0,8271.5,0.0006660208529073456,0.001270225484565356,1.0,0.001270225484565356
2019-11-13,MNQ.v.0,8243.5,8267.75,8265.5,0.0029373932847377104,-0.0002721787929040618,1.0,-0.0002721787929040618
2019-11-14,MNQ.v.0,8242.25,8266.75,8266.0,0.002937838109074774,-9.072900763815788e-05,1.0,-9.072900763815788e-05
2019-11-15,MNQ.v.0,8314.25,8300.5,8318.75,-0.0016852753093396125,0.0021962492092910324,-1.0,-0.0021962492092910324
2019-11-18,MNQ.v.0,8313.5,8333.25,8333.5,0.002342835901772667,2.9999850003107866e-05,1.0,2.9999850003107866e-05
2019-11-19,MNQ.v.0,8364.0,8345.25,8344.0,-0.002214310130052009,-0.0001497970253111844,-1.0,0.0001497970253111844
2019-11-20,MNQ.v.0,8323.5,8267.0,8292.5,-0.0068111531813899616,0.003079805568531944,-1.0,-0.003079805568531944
2019-11-21,MNQ.v.0,8283.0,8278.25,8272.5,-0.0005434290505984567,-0.0006948325884129977,-1.0,0.0006948325884129977
2019-11-22,MNQ.v.0,8292.5,8276.5,8277.75,-0.0019011125722256633,0.00015101862088291975,-1.0,-0.00015101862088291975
2019-11-25,MNQ.v.0,8312.0,8371.5,8377.0,0.007132826117534559,0.0006567752572115982,1.0,0.0006567752572115982
2019-11-26,MNQ.v.0,8380.0,8388.0,8392.0,0.0009541985456818179,0.0004767580543225214,1.0,0.0004767580543225214
2019-11-27,MNQ.v.0,8412.25,8445.0,8449.0,0.003855969658759031,0.0004735409109444528,1.0,0.0004735409109444528
2019-12-02,MNQ.v.0,8410.75,8316.0,8315.75,-0.011299217482793946,-3.0062981949460255e-05,-1.0,3.0062981949460255e-05
2019-12-03,MNQ.v.0,8212.5,8253.75,8257.75,0.005010258715915124,0.00048451080498448094,1.0,0.00048451080498448094
2019-12-04,MNQ.v.0,8301.0,8304.0,8298.25,0.0003312305244153539,-0.0006926772250635007,1.0,-0.0006926772250635007
2019-12-05,MNQ.v.0,8327.25,8312.75,8312.5,-0.0017728636383751923,-3.0074735720560985e-05,-1.0,3.0074735720560985e-05
2019-12-06,MNQ.v.0,8370.5,8399.75,8399.75,0.0034883236279092443,0.0,1.0,0.0
2019-12-09,MNQ.v.0,8388.0,8383.0,8365.25,-0.0005962673839531738,-0.0021196252319635065,-1.0,0.0021196252319635065
2019-12-10,MNQ.v.0,8368.5,8362.75,8358.5,-0.0007172315172088106,-0.0005083352131590671,-1.0,0.0005083352131590671
2019-12-11,MNQ.v.0,8376.5,8405.25,8404.5,0.0034263444666600093,-8.923392679812691e-05,1.0,-8.923392679812691e-05
2019-12-12,MNQ.v.0,8392.25,8458.0,8466.75,0.007833635501831162,0.001033988777332235,1.0,0.001033988777332235
2019-12-13,MNQ.v.0,8455.75,8491.75,8492.25,0.004366175033667632,5.887894490640953e-05,1.0,5.887894490640953e-05
2019-12-16,MNQ.v.0,8572.25,8606.75,8601.5,0.0040165372118435355,-0.0006101724652868495,1.0,-0.0006101724652868495
2019-12-17,MNQ.v.0,8616.0,8608.75,8605.5,-0.0008418119773165455,-0.00037759414887255754,-1.0,0.00037759414887255754
2019-12-18,MNQ.v.0,8618.0,8629.0,8612.0,0.0013045559837654298,-0.001972044024053842,1.0,-0.001972044024053842
2019-12-19,MNQ.v.0,8619.25,8658.75,8671.25,0.0046011685359444165,0.0014425853626962068,1.0,0.0014425853626962068
2019-12-20,MNQ.v.0,8706.25,8705.75,8704.25,-5.7431656344730694e-05,-0.00017231476205765002,-1.0,0.00017231476205765002
2019-12-23,MNQ.v.0,8733.0,8727.0,8721.75,-0.0006872852504216326,-0.000601762322048997,-1.0,0.000601762322048997
2019-12-26,MNQ.v.0,8740.25,8783.25,8801.25,0.004907705230872147,0.002047258242986517,1.0,0.002047258242986517
2019-12-27,MNQ.v.0,8832.0,8796.5,8792.5,-0.004055995236117864,-0.0004548297309632397,-1.0,0.0004548297309632397
2019-12-30,MNQ.v.0,8787.25,8740.25,8731.5,-0.0053916175625106704,-0.0010016169795844148,-1.0,0.0010016169795844148
2019-12-31,MNQ.v.0,8709.0,8738.75,8748.0,0.0033815765136762763,0.0010579439704635613,1.0,0.0010579439704635613
2020-01-02,MNQ.v.0,8821.0,8865.75,8888.75,0.00500389764152864,0.0025908938991317863,1.0,0.0025908938991317863
2020-01-03,MNQ.v.0,8772.0,8828.0,8809.75,0.006391976422920964,-0.0020694256935269956,1.0,-0.0020694256935269956
2020-01-06,MNQ.v.0,8739.0,8843.75,8863.75,0.011886959247303961,0.002258930792558275,1.0,0.002258930792558275
2020-01-07,MNQ.v.0,8866.75,8879.5,8862.25,0.0014650778829993327,-0.0019445663968519432,1.0,-0.0019445663968519432
2020-01-08,MNQ.v.0,8861.0,8970.25,8929.75,0.012226051005539293,-0.004525147386560048,1.0,-0.004525147386560048
2020-01-09,MNQ.v.0,9002.0,8994.25,9006.25,-0.0008612905998853263,0.0013332964948394633,-1.0,-0.0013332964948394633
2020-01-10,MNQ.v.0,9038.25,8986.75,8982.75,-0.005742120383521691,-0.00044519881644644263,-1.0,0.00044519881644644263
2020-01-13,MNQ.v.0,9017.25,9067.0,9085.0,0.005474466227082769,0.0019832531842154675,1.0,0.0019832531842154675
2020-01-14,MNQ.v.0,9076.5,9044.75,9050.5,-0.003531817588796197,0.0006355259190707615,-1.0,-0.0006355259190707615
2020-01-15,MNQ.v.0,9054.0,9039.0,9052.5,-0.0016857585067422617,0.0014924138413853994,-1.0,-0.0014924138413853994
2020-01-16,MNQ.v.0,9095.75,9110.0,9138.0,0.0015379970623903433,0.003068831869212723,1.0,0.003068831869212723
2020-01-17,MNQ.v.0,9175.5,9161.0,9182.25,-0.0015815453355206175,0.002316929606925864,-1.0,-0.002316929606925864
2020-01-21,MNQ.v.0,9153.5,9185.25,9179.75,0.003462616778437006,-0.000598965441266661,1.0,-0.000598965441266661
2020-01-22,MNQ.v.0,9223.5,9199.75,9200.5,-0.0025782653067633076,8.152063155839674e-05,-1.0,-8.152063155839674e-05
2020-01-23,MNQ.v.0,9193.25,9226.5,9227.5,0.003637354716038711,0.0001083775876209528,1.0,0.0001083775876209528
2020-01-24,MNQ.v.0,9272.75,9160.0,9151.5,-0.012179229114126989,-0.00092837840815917,-1.0,0.00092837840815917
2020-01-27,MNQ.v.0,8947.25,8976.75,8961.25,0.0033473768319699938,-0.001728175254507543,1.0,-0.001728175254507543
2020-01-28,MNQ.v.0,9023.75,9118.5,9098.25,0.010417909237626756,-0.0022232295377484193,1.0,-0.0022232295377484193
2020-01-29,MNQ.v.0,9149.0,9136.5,9109.5,-0.001367203734886256,-0.0029595549389092404,-1.0,0.0029595549389092404
2020-01-30,MNQ.v.0,9051.75,9113.25,9144.0,0.00682615295452319,0.0033685280178157814,1.0,0.0033685280178157814
2020-01-31,MNQ.v.0,9181.75,8992.0,8994.75,-0.020854723016787306,0.00030578064646783517,-1.0,-0.00030578064646783517
2020-02-03,MNQ.v.0,9041.5,9143.75,9131.25,0.011245495943400095,-0.0013679892694247865,1.0,-0.0013679892694247865
2020-02-04,MNQ.v.0,9258.0,9356.0,9340.75,0.010556526576722727,-0.001631299919169312,1.0,-0.001631299919169312
2020-02-05,MNQ.v.0,9457.0,9378.5,9375.5,-0.008335372515116258,-0.0003199317506226668,-1.0,0.0003199317506226668
2020-02-06,MNQ.v.0,9396.0,9429.0,9453.0,0.003559006173616498,0.0025421049597069943,1.0,0.0025421049597069943
2020-02-07,MNQ.v.0,9411.25,9403.0,9410.75,-0.0009035825000878556,0.0008238655704856586,-1.0,-0.0008238655704856586
2020-02-10,MNQ.v.0,9380.0,9508.75,9525.25,0.013606372392060516,0.001733740058111861,1.0,0.001733740058111861
2020-02-11,MNQ.v.0,9576.75,9522.25,9525.25,-0.005733375218436187,0.0003150019713671091,-1.0,-0.0003150019713671091
2020-02-12,MNQ.v.0,9580.5,9608.5,9620.5,0.0029183407027282104,0.0012481149885892407,1.0,0.0012481149885892407
2020-02-13,MNQ.v.0,9549.75,9614.75,9604.5,0.006809402901225504,-0.0010666390178390012,1.0,-0.0010666390178390012
2020-02-14,MNQ.v.0,9618.75,9605.75,9630.0,-0.0013524411018774737,0.0025213483068593514,-1.0,-0.0025213483068593514
2020-02-18,MNQ.v.0,9583.75,9643.0,9636.0,0.0061892328430629105,-0.0007261787756224684,1.0,-0.0007261787756224684
2020-02-19,MNQ.v.0,9690.25,9733.0,9728.25,0.004427633562172083,-0.00048814953760144584,1.0,-0.00048814953760144584
2020-02-20,MNQ.v.0,9705.0,9622.75,9634.5,-0.008537110445209432,0.0012203197713230953,-1.0,-0.0012203197713230953
2020-02-21,MNQ.v.0,9589.75,9426.0,9452.0,-0.017196469199140224,0.002754530823122282,-1.0,-0.002754530823122282
2020-02-24,MNQ.v.0,9104.25,9142.75,9085.0,0.0042472217184038675,-0.006336513637558978,1.0,-0.006336513637558978
2020-02-25,MNQ.v.0,9159.25,8859.75,8839.25,-0.03327396798862997,-0.0023165160932637242,-1.0,0.0023165160932637242
2020-02-26,MNQ.v.0,8890.25,8895.5,8879.75,0.0006465668930004209,-0.0017721274380750626,1.0,-0.0017721274380750626
2020-02-27,MNQ.v.0,8657.5,8560.75,8432.25,-0.011238194156488905,-0.015124162822109414,-1.0,0.015124162822109414
2020-03-02,MNQ.v.0,8564.0,8704.0,8876.5,0.016186596547182998,0.019624645051128438,1.0,0.019624645051128438
2020-03-03,MNQ.v.0,8901.25,8699.75,8596.0,-0.02292616356956369,-0.011997310835213928,-1.0,0.011997310835213928
2020-03-04,MNQ.v.0,8745.5,8885.5,8943.25,0.01585331615586043,0.006478323154914107,1.0,0.006478323154914107
2020-03-05,MNQ.v.0,8716.75,8624.75,8671.5,-0.010581499109145574,0.0054058092184143015,-1.0,-0.0054058092184143015
2020-03-06,MNQ.v.0,8384.75,8372.0,8528.5,-0.0014023364623028313,0.018520691515037293,-1.0,-0.018520691515037293
2020-03-09,MNQ.v.0,8022.0,8053.0,7932.75,0.0038879693149866125,-0.015044932919272927,1.0,-0.015044932919272927
2020-03-11,MNQ.v.0,8163.75,7952.5,7998.5,-0.026248714742849587,0.005767679458351292,-1.0,-0.005767679458351292
2020-03-12,MNQ.v.0,7524.75,7343.75,7261.0,-0.02421181520481825,-0.011332050946322735,-1.0,0.011332050946322735
