trading_day,bias_overnight,bias_gap,bias_dayhist,y,on_range,gap,rth_range
2022-05-13T00:00:00,0,0,0,0,233.0,240.0,422.0
2022-05-16T00:00:00,0,0,0,1,294.0,61.0,586.0
2022-05-17T00:00:00,1,1,0,0,468.0,407.0,382.0
2022-05-18T00:00:00,0,1,0,1,313.0,284.0,1001.0
2022-05-19T00:00:00,1,1,1,0,560.0,354.0,552.0
2022-05-20T00:00:00,0,0,0,1,249.0,240.0,877.0
2022-05-23T00:00:00,0,1,1,0,270.0,290.0,493.0
2022-05-24T00:00:00,0,0,0,1,223.0,221.0,656.0
2022-05-25T00:00:00,0,0,0,0,352.0,168.0,512.0
2022-05-26T00:00:00,0,0,0,0,329.0,162.0,493.0
2022-05-27T00:00:00,0,0,0,1,218.0,57.0,535.0
2022-05-30T00:00:00,0,0,0,0,229.0,84.0,119.0
2022-05-31T00:00:00,0,1,0,0,331.0,288.0,490.0
2022-06-01T00:00:00,0,0,0,1,191.0,213.0,691.0
2022-06-02T00:00:00,0,0,0,1,233.0,20.0,742.0
2022-06-03T00:00:00,1,1,1,0,365.0,294.0,302.0
2022-06-06T00:00:00,0,0,0,0,203.0,222.0,423.0
2022-06-07T00:00:00,0,1,0,1,229.0,268.0,567.0
2022-06-08T00:00:00,0,0,0,0,172.0,159.0,342.0
2022-06-09T00:00:00,1,0,0,1,350.0,129.0,694.0
2022-06-10T00:00:00,1,1,0,0,592.0,474.0,455.0
2022-06-13T00:00:00,1,1,0,1,435.0,675.0,555.0
2022-06-14T00:00:00,0,0,0,1,345.0,60.0,553.0
2022-06-15T00:00:00,0,0,0,1,295.0,217.0,846.0
2022-06-16T00:00:00,1,1,1,0,768.0,594.0,370.0
2022-06-17T00:00:00,1,0,0,0,391.0,105.0,521.0
2022-06-20T00:00:00,0,0,0,0,245.0,170.0,193.0
2022-06-21T00:00:00,0,0,0,0,205.0,155.0,392.0
2022-06-22T00:00:00,0,1,0,1,289.0,381.0,643.0
2022-06-23T00:00:00,1,0,0,0,419.0,103.0,436.0
2022-06-24T00:00:00,0,0,0,1,182.0,260.0,605.0
2022-06-27T00:00:00,0,0,0,0,244.0,35.0,253.0
2022-06-28T00:00:00,0,0,0,1,295.0,162.0,951.0
2022-06-29T00:00:00,0,0,1,0,215.0,99.0,273.0
2022-06-30T00:00:00,0,1,0,1,362.0,343.0,561.0
2022-07-01T00:00:00,0,0,0,1,347.0,59.0,663.0
2022-07-04T00:00:00,0,0,0,0,217.0,27.0,130.0
2022-07-05T00:00:00,1,1,0,1,581.0,338.0,624.0
2022-07-06T00:00:00,0,0,0,0,284.0,21.0,437.0
2022-07-07T00:00:00,0,0,0,0,216.0,213.0,277.0
2022-07-08T00:00:00,0,0,0,0,251.0,36.0,304.0
2022-07-11T00:00:00,0,0,0,0,180.0,183.0,260.0
2022-07-12T00:00:00,0,0,0,0,180.0,127.0,499.0
2022-07-13T00:00:00,1,1,0,0,766.0,388.0,491.0
2022-07-14T00:00:00,1,1,0,0,542.0,519.0,546.0
2022-07-15T00:00:00,1,1,0,0,583.0,451.0,368.0
2022-07-18T00:00:00,0,0,0,1,293.0,308.0,670.0
2022-07-19T00:00:00,0,0,0,1,288.0,239.0,571.0
2022-07-20T00:00:00,0,0,0,0,296.0,25.0,299.0
2022-07-21T00:00:00,0,0,0,0,242.0,123.0,515.0
2022-07-22T00:00:00,0,0,0,0,248.0,140.0,490.0
2022-07-25T00:00:00,0,0,0,0,281.0,95.0,215.0
2022-07-26T00:00:00,0,0,0,0,106.0,109.0,248.0
2022-07-27T00:00:00,0,0,0,1,100.0,126.0,544.0
2022-07-28T00:00:00,0,0,0,1,183.0,40.0,634.0
2022-07-29T00:00:00,0,0,0,0,162.0,30.0,432.0
2022-08-01T00:00:00,0,0,0,0,228.0,168.0,336.0
2022-08-02T00:00:00,0,0,0,0,164.0,103.0,387.0
2022-08-03T00:00:00,0,0,0,0,157.0,163.0,410.0
2022-08-04T00:00:00,0,0,0,0,181.0,56.0,182.0
2022-08-05T00:00:00,0,0,0,0,350.0,228.0,329.0
2022-08-08T00:00:00,0,0,0,0,253.0,182.0,347.0
2022-08-09T00:00:00,0,0,0,0,152.0,17.0,184.0
2022-08-10T00:00:00,1,1,0,0,537.0,467.0,189.0
2022-08-11T00:00:00,0,0,0,0,239.0,254.0,373.0
2022-08-12T00:00:00,0,0,0,0,161.0,97.0,371.0
2022-08-15T00:00:00,0,0,0,0,177.0,168.0,382.0
2022-08-16T00:00:00,0,0,0,0,116.0,60.0,435.0
2022-08-17T00:00:00,0,0,0,0,311.0,213.0,339.0
2022-08-18T00:00:00,0,0,0,0,201.0,14.0,208.0
2022-08-19T00:00:00,0,0,0,0,260.0,168.0,245.0
2022-08-22T00:00:00,0,1,0,0,296.0,398.0,342.0
2022-08-23T00:00:00,0,0,0,0,273.0,54.0,285.0
2022-08-24T00:00:00,0,0,0,0,201.0,27.0,266.0
2022-08-25T00:00:00,0,0,0,1,277.0,10.0,416.0
2022-08-26T00:00:00,0,0,0,1,289.0,36.0,1092.0
2022-08-29T00:00:00,0,0,1,0,191.0,244.0,359.0
2022-08-30T00:00:00,0,0,0,1,224.0,87.0,567.0
2022-08-31T00:00:00,0,0,1,1,312.0,40.0,457.0
2022-09-01T00:00:00,0,0,0,1,152.0,147.0,454.0
2022-09-02T00:00:00,1,0,0,1,395.0,268.0,848.0
2022-09-05T00:00:00,0,0,1,0,137.0,97.0,72.0
2022-09-06T00:00:00,0,0,0,1,206.0,27.0,430.0
2022-09-07T00:00:00,0,0,0,1,219.0,59.0,557.0
2022-09-08T00:00:00,0,0,0,1,286.0,175.0,478.0
2022-09-09T00:00:00,0,0,0,0,241.0,178.0,348.0
2022-09-12T00:00:00,0,0,0,0,213.0,110.0,252.0
2022-09-13T00:00:00,1,1,0,1,913.0,477.0,878.0
2022-09-14T00:00:00,0,0,1,1,248.0,61.0,404.0
2022-09-15T00:00:00,0,0,0,1,176.0,61.0,411.0
2022-09-16T00:00:00,0,1,0,0,269.0,362.0,328.0
2022-09-19T00:00:00,1,1,0,1,311.0,276.0,497.0
2022-09-20T00:00:00,1,1,0,0,395.0,265.0,348.0
2022-09-21T00:00:00,0,0,0,1,310.0,152.0,854.0
2022-09-22T00:00:00,1,0,1,0,378.0,26.0,304.0
2022-09-23T00:00:00,1,1,0,1,449.0,274.0,571.0
2022-09-26T00:00:00,1,0,1,1,362.0,136.0,475.0
2022-09-27T00:00:00,0,0,0,1,247.0,200.0,713.0
2022-09-28T00:00:00,1,0,1,1,524.0,110.0,712.0
2022-09-29T00:00:00,1,0,1,1,438.0,205.0,504.0
2022-09-30T00:00:00,1,0,0,1,403.0,113.0,647.0
2022-10-03T00:00:00,1,1,1,1,407.0,331.0,697.0
2022-10-04T00:00:00,0,1,1,1,304.0,377.0,478.0
2022-10-05T00:00:00,0,1,0,1,259.0,350.0,578.0
2022-10-06T00:00:00,1,0,1,1,371.0,137.0,476.0
2022-10-07T00:00:00,1,0,0,1,485.0,251.0,550.0
2022-10-10T00:00:00,0,0,0,1,338.0,138.0,483.0
2022-10-11T00:00:00,0,0,0,1,362.0,86.0,546.0
2022-10-12T00:00:00,0,0,0,0,310.0,13.0,321.0
2022-10-13T00:00:00,1,1,0,1,978.0,510.0,1533.0
2022-10-14T00:00:00,1,0,1,1,534.0,211.0,826.0
2022-10-17T00:00:00,0,1,1,0,318.0,401.0,332.0
2022-10-18T00:00:00,1,1,0,1,433.0,625.0,544.0
2022-10-19T00:00:00,0,0,0,1,381.0,113.0,445.0
2022-10-20T00:00:00,0,0,0,1,331.0,40.0,570.0
2022-10-21T00:00:00,0,0,0,1,341.0,12.0,934.0
2022-10-24T00:00:00,1,0,1,1,526.0,157.0,444.0
2022-10-25T00:00:00,0,0,0,1,256.0,81.0,468.0
2022-10-26T00:00:00,0,0,0,0,156.0,50.0,400.0
2022-10-27T00:00:00,0,1,0,0,362.0,306.0,398.0
2022-10-28T00:00:00,1,0,0,1,408.0,122.0,755.0
2022-10-31T00:00:00,0,0,1,0,209.0,174.0,297.0
2022-11-01T00:00:00,0,0,0,1,168.0,189.0,503.0
2022-11-02T00:00:00,0,0,0,1,213.0,98.0,950.0
2022-11-03T00:00:00,0,0,1,1,368.0,211.0,467.0
2022-11-04T00:00:00,1,1,0,1,518.0,364.0,686.0
2022-11-07T00:00:00,0,0,1,1,372.0,86.0,477.0
2022-11-08T00:00:00,0,0,0,1,216.0,109.0,532.0
2022-11-09T00:00:00,0,0,0,1,272.0,211.0,600.0
2022-11-10T00:00:00,1,1,0,1,924.0,883.0,567.0
2022-11-11T00:00:00,0,0,0,0,219.0,103.0,430.0
2022-11-14T00:00:00,0,0,0,0,129.0,107.0,433.0
2022-11-15T00:00:00,0,0,0,1,399.0,263.0,676.0
2022-11-16T00:00:00,0,0,0,0,248.0,62.0,172.0
2022-11-17T00:00:00,1,1,0,0,542.0,342.0,405.0
2022-11-18T00:00:00,0,0,0,0,362.0,200.0,293.0
2022-11-21T00:00:00,0,0,0,0,172.0,22.0,314.0
2022-11-22T00:00:00,0,0,0,0,260.0,174.0,276.0
2022-11-23T00:00:00,0,0,0,0,145.0,33.0,263.0
2022-11-24T00:00:00,0,0,0,0,79.0,53.0,41.0
2022-11-25T00:00:00,0,0,0,0,93.0,43.0,194.0
2022-11-28T00:00:00,0,0,0,1,172.0,211.0,508.0
2022-11-29T00:00:00,0,0,0,0,201.0,64.0,278.0
2022-11-30T00:00:00,0,0,0,1,155.0,15.0,992.0
2022-12-01T00:00:00,0,0,1,1,204.0,53.0,514.0
2022-12-02T00:00:00,1,1,0,0,502.0,350.0,458.0
2022-12-05T00:00:00,0,0,0,0,246.0,236.0,435.0
2022-12-06T00:00:00,0,0,0,1,164.0,24.0,593.0
2022-12-07T00:00:00,0,0,0,0,232.0,33.0,285.0
2022-12-08T00:00:00,0,0,0,0,236.0,115.0,265.0
2022-12-09T00:00:00,0,0,0,0,411.0,94.0,386.0
2022-12-12T00:00:00,0,0,0,0,157.0,65.0,462.0
2022-12-13T00:00:00,1,1,0,1,964.0,1016.0,886.0
2022-12-14T00:00:00,0,0,1,1,181.0,3.0,714.0
2022-12-15T00:00:00,1,1,1,1,485.0,376.0,679.0
2022-12-16T00:00:00,1,0,1,0,488.0,283.0,415.0
2022-12-19T00:00:00,0,0,0,0,178.0,3.0,472.0
2022-12-20T00:00:00,0,0,0,0,362.0,19.0,348.0
2022-12-21T00:00:00,0,1,0,0,287.0,319.0,322.0
2022-12-22T00:00:00,0,0,0,1,322.0,220.0,629.0
2022-12-23T00:00:00,0,0,0,0,280.0,63.0,423.0
2022-12-27T00:00:00,0,0,0,0,204.0,27.0,333.0
2022-12-28T00:00:00,0,0,0,1,117.0,24.0,534.0
2022-12-29T00:00:00,0,0,0,0,240.0,176.0,284.0
2022-12-30T00:00:00,0,0,0,0,153.0,149.0,308.0
2023-01-03T00:00:00,0,0,0,1,327.0,105.0,560.0
2023-01-04T00:00:00,0,0,0,0,166.0,144.0,392.0
2023-01-05T00:00:00,0,0,0,0,286.0,170.0,312.0
2023-01-06T00:00:00,1,1,0,1,427.0,294.0,730.0
2023-01-09T00:00:00,0,0,1,0,161.0,138.0,449.0
2023-01-10T00:00:00,0,0,0,0,167.0,33.0,321.0
2023-01-11T00:00:00,0,0,0,0,160.0,119.0,275.0
2023-01-12T00:00:00,1,0,0,1,468.0,87.0,513.0
2023-01-13T00:00:00,0,1,0,1,354.0,294.0,451.0
2023-01-16T00:00:00,0,0,0,0,154.0,1.0,75.0
2023-01-17T00:00:00,0,0,0,0,108.0,42.0,415.0
2023-01-18T00:00:00,0,0,0,1,144.0,33.0,754.0
2023-01-19T00:00:00,0,0,1,0,291.0,208.0,251.0
2023-01-20T00:00:00,0,0,0,1,169.0,32.0,450.0
2023-01-23T00:00:00,0,0,0,1,146.0,104.0,478.0
2023-01-24T00:00:00,0,0,0,0,213.0,126.0,404.0
2023-01-25T00:00:00,0,1,0,1,275.0,288.0,514.0
2023-01-26T00:00:00,0,0,0,0,168.0,95.0,333.0
2023-01-27T00:00:00,0,0,0,0,110.0,9.0,342.0
2023-01-30T00:00:00,0,0,0,0,184.0,118.0,361.0
2023-01-31T00:00:00,0,0,0,1,309.0,45.0,443.0
2023-02-01T00:00:00,0,0,0,1,148.0,183.0,781.0
2023-02-02T00:00:00,0,0,1,0,233.0,22.0,342.0
2023-02-03T00:00:00,0,0,0,0,299.0,174.0,377.0
2023-02-06T00:00:00,0,0,0,0,200.0,135.0,292.0
2023-02-07T00:00:00,0,0,0,1,241.0,192.0,620.0
2023-02-08T00:00:00,0,0,1,0,166.0,125.0,269.0
2023-02-09T00:00:00,0,1,0,1,233.0,237.0,659.0
2023-02-10T00:00:00,0,0,1,0,240.0,44.0,314.0
2023-02-13T00:00:00,0,0,0,0,179.0,13.0,371.0
2023-02-14T00:00:00,1,0,0,1,400.0,109.0,523.0
2023-02-15T00:00:00,0,0,0,0,187.0,180.0,310.0
2023-02-16T00:00:00,1,1,0,0,407.0,335.0,362.0
2023-02-17T00:00:00,0,0,0,0,152.0,125.0,342.0
2023-02-20T00:00:00,0,0,0,0,106.0,56.0,79.0
2023-02-21T00:00:00,0,1,0,1,262.0,277.0,489.0
2023-02-22T00:00:00,0,0,0,0,164.0,35.0,301.0
2023-02-23T00:00:00,0,0,0,1,119.0,123.0,478.0
2023-02-24T00:00:00,1,1,0,0,394.0,398.0,270.0
2023-02-27T00:00:00,0,1,0,0,289.0,254.0,381.0
2023-02-28T00:00:00,0,0,0,0,226.0,22.0,241.0
2023-03-01T00:00:00,0,0,0,0,195.0,50.0,258.0
2023-03-02T00:00:00,0,0,0,1,170.0,45.0,430.0
2023-03-03T00:00:00,0,0,0,1,224.0,108.0,411.0
2023-03-06T00:00:00,0,0,0,0,124.0,30.0,195.0
2023-03-07T00:00:00,0,0,0,1,87.0,2.0,629.0
2023-03-08T00:00:00,0,0,1,0,132.0,5.0,297.0
2023-03-09T00:00:00,0,0,0,1,192.0,108.0,812.0
2023-03-10T00:00:00,1,0,1,1,361.0,69.0,644.0
2023-03-13T00:00:00,1,1,1,1,849.0,302.0,646.0
2023-03-14T00:00:00,1,1,1,1,374.0,564.0,513.0
2023-03-15T00:00:00,1,1,0,1,737.0,566.0,493.0
2023-03-16T00:00:00,1,0,0,1,351.0,211.0,739.0
2023-03-17T00:00:00,1,0,1,1,425.0,191.0,403.0
2023-03-20T00:00:00,1,0,0,0,575.0,87.0,351.0
2023-03-21T00:00:00,0,1,0,0,331.0,315.0,257.0
2023-03-22T00:00:00,0,0,0,1,193.0,5.0,764.0
2023-03-23T00:00:00,0,0,1,1,224.0,108.0,667.0
2023-03-24T00:00:00,1,0,1,1,521.0,138.0,465.0
2023-03-27T00:00:00,0,1,0,0,267.0,227.0,233.0
2023-03-28T00:00:00,0,0,0,0,209.0,39.0,264.0
2023-03-29T00:00:00,0,1,0,0,180.0,283.0,196.0
2023-03-30T00:00:00,0,0,0,0,240.0,174.0,222.0
2023-03-31T00:00:00,0,0,0,0,194.0,107.0,339.0
2023-04-03T00:00:00,0,0,0,0,157.0,95.0,276.0
2023-04-04T00:00:00,0,0,0,0,140.0,0.0,372.0
2023-04-05T00:00:00,0,0,0,0,108.0,8.0,180.0
2023-04-06T00:00:00,0,0,0,0,138.0,55.0,212.0
2023-07-04T00:00:00,0,0,0,0,66.0,42.0,29.0
2023-07-05T00:00:00,0,1,0,0,165.0,132.0,152.0
2023-07-06T00:00:00,1,1,0,1,200.0,276.0,328.0
2023-07-07T00:00:00,0,1,0,1,162.0,136.0,326.0
2023-07-10T00:00:00,1,0,0,0,193.0,15.0,251.0
2023-07-11T00:00:00,1,0,0,1,215.0,110.0,308.0
2023-07-12T00:00:00,1,1,0,1,273.0,230.0,278.0
2023-07-13T00:00:00,0,0,0,0,79.0,50.0,126.0
2023-07-14T00:00:00,1,1,0,0,292.0,165.0,147.0
2023-07-17T00:00:00,0,0,0,0,92.0,68.0,258.0
2023-07-18T00:00:00,0,0,0,1,88.0,28.0,481.0
2023-07-19T00:00:00,0,0,1,0,119.0,73.0,206.0
2023-07-20T00:00:00,0,0,0,0,110.0,58.0,258.0
2023-07-21T00:00:00,0,0,0,0,129.0,60.0,168.0
2023-07-24T00:00:00,0,0,0,0,114.0,53.0,206.0
2023-07-25T00:00:00,0,0,0,0,78.0,32.0,166.0
2023-07-26T00:00:00,0,0,0,1,132.0,128.0,325.0
2023-07-27T00:00:00,0,0,0,1,175.0,43.0,443.0
2023-07-28T00:00:00,1,1,1,0,238.0,171.0,220.0
2023-07-31T00:00:00,0,0,0,0,151.0,11.0,151.0
2023-08-01T00:00:00,0,0,0,0,130.0,38.0,163.0
2023-08-02T00:00:00,1,1,0,1,217.0,173.0,317.0
2023-08-03T00:00:00,1,0,0,0,228.0,125.0,235.0
2023-08-04T00:00:00,0,0,0,1,186.0,107.0,483.0
2023-08-07T00:00:00,0,1,1,1,137.0,134.0,303.0
2023-08-08T00:00:00,1,1,0,1,243.0,224.0,347.0
2023-08-09T00:00:00,0,0,1,1,139.0,21.0,317.0
2023-08-10T00:00:00,1,1,0,1,208.0,172.0,482.0
2023-08-11T00:00:00,0,0,1,1,180.0,82.0,316.0
2023-08-14T00:00:00,1,0,0,0,202.0,36.0,176.0
2023-08-15T00:00:00,1,1,0,1,347.0,163.0,290.0
2023-08-16T00:00:00,0,0,0,1,165.0,43.0,382.0
2023-08-17T00:00:00,0,0,1,1,121.0,87.0,452.0
2023-08-18T00:00:00,1,1,1,1,260.0,155.0,330.0
2023-08-21T00:00:00,0,0,0,1,186.0,18.0,328.0
2023-08-22T00:00:00,0,0,0,1,173.0,4.0,268.0
2023-08-23T00:00:00,0,0,0,0,159.0,48.0,221.0
2023-08-24T00:00:00,0,0,0,1,168.0,71.0,609.0
2023-08-25T00:00:00,0,0,1,1,156.0,141.0,421.0
2023-08-28T00:00:00,0,1,1,0,142.0,163.0,220.0
2023-08-29T00:00:00,0,0,0,1,148.0,12.0,337.0
2023-08-30T00:00:00,0,0,1,0,123.0,45.0,223.0
2023-08-31T00:00:00,0,0,0,1,154.0,126.0,354.0
2023-09-01T00:00:00,0,1,1,1,175.0,192.0,266.0
2023-09-04T00:00:00,0,0,0,0,95.0,28.0,136.0
2023-09-05T00:00:00,0,0,0,0,164.0,75.0,236.0
2023-09-06T00:00:00,0,0,0,1,116.0,60.0,309.0
2023-09-07T00:00:00,0,0,0,0,163.0,68.0,192.0
2023-09-08T00:00:00,0,0,0,0,184.0,5.0,158.0
2023-09-11T00:00:00,0,0,0,0,142.0,140.0,213.0
2023-09-12T00:00:00,0,1,0,1,128.0,242.0,302.0
2023-09-13T00:00:00,0,0,0,1,140.0,30.0,277.0
2023-09-14T00:00:00,1,1,0,1,239.0,199.0,299.0
2023-09-15T00:00:00,1,0,0,1,259.0,95.0,340.0
2023-09-18T00:00:00,0,0,1,0,110.0,14.0,190.0
2023-09-19T00:00:00,0,0,0,1,160.0,72.0,292.0
2023-09-20T00:00:00,0,0,0,1,183.0,96.0,356.0
2023-09-21T00:00:00,1,0,1,1,210.0,130.0,325.0
2023-09-22T00:00:00,0,0,0,0,102.0,2.0,210.0
2023-09-25T00:00:00,1,0,0,0,270.0,96.0,243.0
2023-09-26T00:00:00,0,1,0,1,151.0,223.0,328.0
2023-09-27T00:00:00,0,0,0,1,99.0,70.0,428.0
2023-09-28T00:00:00,0,0,1,1,190.0,30.0,315.0
2023-09-29T00:00:00,1,1,0,1,225.0,217.0,498.0
2023-10-02T00:00:00,1,0,1,1,317.0,77.0,299.0
2023-10-03T00:00:00,1,0,0,1,255.0,137.0,495.0
2023-10-04T00:00:00,1,0,1,0,279.0,2.0,288.0
2023-10-05T00:00:00,0,0,0,0,173.0,37.0,240.0
2023-10-06T00:00:00,1,0,0,1,370.0,86.0,725.0
2023-10-09T00:00:00,0,0,1,1,199.0,126.0,388.0
2023-10-10T00:00:00,0,0,1,1,148.0,103.0,302.0
2023-10-11T00:00:00,0,0,0,0,176.0,68.0,272.0
2023-10-12T00:00:00,0,0,0,1,141.0,55.0,424.0
2023-10-13T00:00:00,0,0,1,1,196.0,111.0,416.0
2023-10-16T00:00:00,1,1,1,0,237.0,198.0,257.0
2023-10-17T00:00:00,0,0,0,1,179.0,155.0,322.0
2023-10-18T00:00:00,0,0,0,1,137.0,29.0,406.0
2023-10-19T00:00:00,0,0,1,1,168.0,12.0,494.0
2023-10-20T00:00:00,0,0,1,1,156.0,56.0,311.0
2023-10-23T00:00:00,1,0,0,1,294.0,133.0,351.0
2023-10-24T00:00:00,0,1,0,0,173.0,163.0,290.0
2023-10-25T00:00:00,0,0,0,0,145.0,78.0,292.0
2023-10-26T00:00:00,0,0,0,1,218.0,35.0,370.0
2023-10-27T00:00:00,0,0,0,1,224.0,2.0,479.0
2023-10-30T00:00:00,0,1,1,1,182.0,219.0,368.0
2023-10-31T00:00:00,1,0,0,0,286.0,18.0,289.0
2023-11-01T00:00:00,0,0,0,1,216.0,40.0,331.0
2023-11-02T00:00:00,1,1,0,1,248.0,190.0,415.0
2023-11-03T00:00:00,1,1,1,0,242.0,166.0,224.0
2023-11-06T00:00:00,0,0,0,0,66.0,19.0,179.0
2023-11-07T00:00:00,0,0,0,0,105.0,30.0,180.0
2023-11-08T00:00:00,0,0,0,0,117.0,52.0,262.0
2023-11-09T00:00:00,0,0,0,1,141.0,73.0,329.0
2023-11-10T00:00:00,0,1,0,1,173.0,163.0,408.0
2023-11-13T00:00:00,0,0,1,0,149.0,67.0,209.0
2023-11-14T00:00:00,1,1,0,0,441.0,380.0,289.0
2023-11-15T00:00:00,0,0,0,0,133.0,66.0,181.0
2023-11-16T00:00:00,0,0,0,0,130.0,82.0,203.0
2023-11-17T00:00:00,0,0,0,0,153.0,38.0,155.0
2023-11-20T00:00:00,0,0,0,1,94.0,37.0,329.0
2023-11-21T00:00:00,0,0,0,0,98.0,50.0,111.0
2023-11-22T00:00:00,0,0,0,0,108.0,86.0,168.0
2023-11-23T00:00:00,0,0,0,0,68.0,37.0,65.0
2023-11-24T00:00:00,0,0,0,0,95.0,6.0,97.0
2023-11-27T00:00:00,0,0,0,0,86.0,35.0,139.0
2023-11-28T00:00:00,0,0,0,0,86.0,16.0,207.0
2023-11-29T00:00:00,0,0,0,0,109.0,80.0,179.0
2023-11-30T00:00:00,0,1,0,1,184.0,184.0,375.0
2023-12-01T00:00:00,0,0,1,1,139.0,13.0,351.0
2023-12-04T00:00:00,0,1,0,0,215.0,195.0,197.0
2023-12-05T00:00:00,0,0,0,0,127.0,87.0,158.0
2023-12-06T00:00:00,0,0,0,0,108.0,78.0,275.0
2023-12-07T00:00:00,0,0,0,0,148.0,54.0,146.0
2023-12-08T00:00:00,0,0,0,0,194.0,17.0,229.0
2023-12-11T00:00:00,0,0,0,0,61.0,23.0,196.0
2023-12-12T00:00:00,0,1,0,0,187.0,428.0,236.0
2023-12-13T00:00:00,0,0,0,1,83.0,7.0,575.0
2023-12-14T00:00:00,0,0,1,0,173.0,87.0,246.0
2023-12-15T00:00:00,1,0,0,0,230.0,93.0,207.0
2023-12-18T00:00:00,0,0,0,0,80.0,67.0,117.0
2023-12-19T00:00:00,0,0,0,0,104.0,22.0,250.0
2023-12-20T00:00:00,0,0,0,1,123.0,94.0,581.0
2023-12-21T00:00:00,0,1,1,1,203.0,189.0,302.0
2023-12-22T00:00:00,0,0,0,0,131.0,40.0,277.0
2023-12-26T00:00:00,0,0,0,0,96.0,30.0,259.0
2023-12-27T00:00:00,0,0,0,0,66.0,38.0,207.0
2023-12-28T00:00:00,0,0,0,0,103.0,55.0,135.0
2023-12-29T00:00:00,0,0,0,0,88.0,27.0,213.0
2024-01-02T00:00:00,1,1,0,1,354.0,217.0,288.0
2024-01-03T00:00:00,0,0,0,0,173.0,152.0,227.0
2024-01-04T00:00:00,0,0,0,1,99.0,40.0,285.0
2024-01-05T00:00:00,1,0,0,1,236.0,24.0,310.0
2024-01-08T00:00:00,0,0,0,1,157.0,142.0,452.0
2024-01-09T00:00:00,0,1,1,0,194.0,215.0,190.0
2024-01-10T00:00:00,0,0,0,0,92.0,21.0,226.0
2024-01-11T00:00:00,1,0,0,1,222.0,65.0,401.0
2024-01-12T00:00:00,1,0,1,1,355.0,40.0,369.0
2024-01-15T00:00:00,0,0,1,0,135.0,48.0,59.0
2024-01-16T00:00:00,0,0,0,1,171.0,76.0,357.0
2024-01-17T00:00:00,0,1,1,0,156.0,197.0,244.0
2024-01-18T00:00:00,0,0,0,1,159.0,63.0,405.0
2024-01-19T00:00:00,1,0,1,1,288.0,113.0,500.0
2024-01-22T00:00:00,0,0,1,0,114.0,111.0,205.0
2024-01-23T00:00:00,0,0,0,0,104.0,80.0,196.0
2024-01-24T00:00:00,0,0,0,1,151.0,117.0,277.0
2024-01-25T00:00:00,0,0,0,1,183.0,85.0,269.0
2024-01-26T00:00:00,0,0,0,0,175.0,62.0,227.0
2024-01-29T00:00:00,0,0,0,1,73.0,8.0,295.0
2024-01-30T00:00:00,0,0,0,1,68.0,61.0,250.0
2024-01-31T00:00:00,0,0,0,1,122.0,59.0,452.0
2024-02-01T00:00:00,0,0,1,1,120.0,17.0,420.0
2024-02-02T00:00:00,1,1,1,1,244.0,119.0,457.0
2024-02-05T00:00:00,0,0,1,1,174.0,51.0,395.0
2024-02-06T00:00:00,0,0,1,0,129.0,25.0,190.0
2024-02-07T00:00:00,1,1,0,0,197.0,123.0,185.0
2024-02-08T00:00:00,0,0,0,0,120.0,56.0,221.0
2024-02-09T00:00:00,1,0,0,0,200.0,32.0,176.0
2024-02-12T00:00:00,0,0,0,1,71.0,35.0,302.0
2024-02-13T00:00:00,1,1,0,1,435.0,319.0,484.0
2024-02-14T00:00:00,0,0,1,1,171.0,112.0,250.0
2024-02-15T00:00:00,0,0,0,1,113.0,62.0,352.0
2024-02-16T00:00:00,0,0,0,1,152.0,58.0,259.0
2024-02-19T00:00:00,0,0,0,0,68.0,28.0,54.0
2024-02-20T00:00:00,0,0,0,0,130.0,89.0,206.0
2024-02-21T00:00:00,0,0,0,1,101.0,84.0,288.0
2024-02-22T00:00:00,1,1,0,1,201.0,222.0,371.0
2024-02-23T00:00:00,0,0,1,0,151.0,115.0,198.0
2024-02-26T00:00:00,0,0,0,0,113.0,7.0,222.0
2024-02-27T00:00:00,0,0,0,0,86.0,38.0,174.0
2024-02-28T00:00:00,0,1,0,0,174.0,183.0,212.0
2024-02-29T00:00:00,1,0,0,1,274.0,88.0,271.0
2024-03-01T00:00:00,0,0,0,1,165.0,5.0,282.0
2024-03-04T00:00:00,0,1,0,0,184.0,202.0,191.0
2024-03-05T00:00:00,0,1,0,1,131.0,130.0,442.0
2024-03-06T00:00:00,1,1,1,1,239.0,227.0,302.0
2024-03-07T00:00:00,1,1,0,0,340.0,171.0,194.0
2024-03-08T00:00:00,1,0,0,1,246.0,27.0,278.0
2024-03-11T00:00:00,0,0,0,1,165.0,111.0,327.0
2024-03-12T00:00:00,1,1,0,1,285.0,511.0,383.0
2024-03-13T00:00:00,0,0,1,1,114.0,83.0,279.0
2024-03-14T00:00:00,0,0,0,1,163.0,72.0,486.0
2024-03-15T00:00:00,1,1,1,1,217.0,147.0,317.0
2024-03-18T00:00:00,0,0,0,0,194.0,126.0,143.0
2024-03-19T00:00:00,0,0,0,1,145.0,32.0,367.0
2024-03-20T00:00:00,0,0,0,1,107.0,89.0,546.0
2024-03-21T00:00:00,0,0,1,1,99.0,115.0,307.0
2024-03-22T00:00:00,0,0,0,1,118.0,0.0,379.0
2024-03-25T00:00:00,0,0,0,0,99.0,60.0,140.0
2024-03-26T00:00:00,0,0,0,0,108.0,70.0,165.0
