trade_date,direction,signal,stopped,raw_ret_pts,gross_usd,net_usd,r_multiple
2020-03-13,1.0,-0.008394592843026367,True,-0.00019199999999999946,-2399.999999999993,-2408.0699999999933,-0.9999999999999988
2020-03-17,-1.0,0.010570922960010573,False,0.0001799999999999996,2249.999999999995,2241.929999999995,0.7843137254901951
2020-03-18,1.0,-0.019108861698046473,False,-4.0000000000000105e-05,-500.0000000000013,-508.0700000000013,-0.1651186790505682
2020-03-19,1.0,-0.00429646203350534,False,-0.00021000000000000012,-2625.0000000000014,-2633.0700000000015,-0.8615384615384626
2020-03-20,1.0,-0.02286436021254524,False,-2.000000000000092e-05,-250.0000000000115,-258.07000000001153,-0.07866273352999384
2020-03-23,1.0,-0.0022099456508029554,False,-3.0000000000000512e-05,-375.0000000000064,-383.0700000000064,-0.11396011396011599
2020-03-24,1.0,-0.0033167526259939265,False,-9.999999999999593e-06,-124.99999999999491,-133.0699999999949,-0.037558685446007906
2020-03-25,1.0,-0.001108033354361733,False,0.0,0.0,-8.07,0.0
2020-03-27,-1.0,0.015368030228314155,False,-0.00014000000000000123,-1750.0000000000155,-1758.0700000000154,-0.5045045045045096
2020-03-30,-1.0,0.015151805020602246,False,-0.0,-0.0,-8.07,-0.0
2020-04-01,-1.0,0.0021459235702766762,False,-3.0000000000000512e-05,-375.0000000000064,-383.0700000000064,-0.11019283746556678
2020-04-02,-1.0,0.0032102756302481894,False,7.000000000000062e-05,875.0000000000077,866.9300000000077,0.25641025641025905
2020-04-03,1.0,-0.007506737663753615,False,-4.99999999999997e-05,-624.9999999999962,-633.0699999999963,-0.18570102135561672
2020-04-06,1.0,-0.005396667172154276,False,-4.99999999999997e-05,-624.9999999999962,-633.0699999999963,-0.18779342723004627
2020-04-07,1.0,-0.005431843882361617,False,4.0000000000000105e-05,500.0000000000013,491.9300000000013,0.1616161616161624
2020-04-08,-1.0,0.00435256399884194,False,-0.0,-0.0,-8.07,-0.0
2020-04-13,-1.0,0.004338401598598141,False,-7.000000000000062e-05,-875.0000000000077,-883.0700000000078,-0.3431372549019649
2020-04-14,-1.0,0.007547205635382904,False,-5.000000000000143e-05,-625.0000000000178,-633.0700000000179,-0.2688172043010838
2020-04-15,-1.0,0.005361943141385593,False,4.0000000000000105e-05,500.0000000000013,491.9300000000013,0.22889842632332028
2020-04-16,1.0,-0.004287252011619924,False,-2.000000000000092e-05,-250.0000000000115,-258.07000000001153,-0.11958146487295053
2020-04-17,1.0,-0.0021482285382896063,False,4.0000000000000105e-05,500.0000000000013,491.9300000000013,0.24922118380062439
2020-04-20,-1.0,0.004305711711212013,False,9.999999999999593e-06,124.99999999999491,116.92999999999492,0.06734006734006476
2020-04-21,1.0,-0.0010758473334630141,False,-9.999999999999593e-06,-124.99999999999491,-133.0699999999949,-0.07207207207206931
2020-04-22,1.0,-0.0010758473334630141,False,0.0,0.0,-8.07,0.0
2020-04-24,-1.0,0.00107584733346311,False,-9.999999999999593e-06,-124.99999999999491,-133.0699999999949,-0.08080808080807758
2020-04-27,-1.0,0.0010735374085239634,False,-1.9999999999999185e-05,-249.99999999998983,-258.0699999999898,-0.17543859649122107
2020-04-28,-1.0,0.0021459235702766762,False,-4.0000000000000105e-05,-500.0000000000013,-508.0700000000013,-0.3755868544600951
