n,exp,pf,wr,profitR,maxddR,family,param,session,volfloor,k,exit,hurdle_R,req_exp,pass_hurdle
324,-0.18189834891469478,0.5618290624601678,0.31790123456790126,-58.93506504836111,62.87958876504075,donchian,12,allday,True,2.5,trail2.0,0.05834711893138786,0.23338847572555144,False
293,-0.23496182401935845,0.5486668023833845,0.32081911262798635,-68.84381443767202,71.78753508134255,donchian,12,allday,True,2.5,trail3.0,0.05834711893138786,0.23338847572555144,False
289,-0.19320172441047032,0.569950206457413,0.370242214532872,-55.83529835462592,62.78647587746951,donchian,12,allday,True,3.0,tp1.5,0.048622599109489885,0.19449039643795954,False
281,-0.21672102007618135,0.5337085071168263,0.33451957295373663,-60.898606641406964,64.07944001114231,donchian,12,allday,True,3.0,tp2.0,0.048622599109489885,0.19449039643795954,False
273,-0.2089820696976,0.5524929123409471,0.3443223443223443,-57.052105027444796,60.100727395406,donchian,12,allday,True,3.0,tp3.0,0.048622599109489885,0.19449039643795954,False
323,-0.14946350906263542,0.5715178795804323,0.3219814241486068,-48.27671342723124,51.17895738835243,donchian,12,allday,True,3.0,trail2.0,0.048622599109489885,0.19449039643795954,False
286,-0.2027662049977942,0.546742040385528,0.32517482517482516,-57.99113462936914,61.121332249101364,donchian,12,allday,True,3.0,trail3.0,0.048622599109489885,0.19449039643795954,False
134,-0.11560113981141647,0.8197462457216711,0.3805970149253731,-15.490552734729807,24.58558400013017,donchian,24,ny0811,False,1.5,tp1.5,0.09724519821897977,0.3889807928759191,False
129,-0.22193767505723483,0.6977628459935139,0.29457364341085274,-28.629960082383292,36.809272585905184,donchian,24,ny0811,False,1.5,tp2.0,0.09724519821897977,0.3889807928759191,False
121,-0.20200289001938673,0.7427133188388372,0.2396694214876033,-24.442349692345793,34.42143448534775,donchian,24,ny0811,False,1.5,tp3.0,0.09724519821897977,0.3889807928759191,False
119,-0.12463167944784208,0.8126582807908463,0.25210084033613445,-14.831169854293208,24.005012696094646,donchian,24,ny0811,False,1.5,trail2.0,0.09724519821897977,0.3889807928759191,False
117,-0.14745639221738766,0.8042434551958552,0.24786324786324787,-17.252397889434356,26.15381447350375,donchian,24,ny0811,False,1.5,trail3.0,0.09724519821897977,0.3889807928759191,False
124,-0.20786784408404826,0.6786526111246444,0.3548387096774194,-25.775612666421985,31.160097044063626,donchian,24,ny0811,False,2.0,tp1.5,0.07293389866423483,0.2917355946569393,False
119,-0.20766087115583998,0.6956791019776684,0.31092436974789917,-24.71164366754496,27.091129381754765,donchian,24,ny0811,False,2.0,tp2.0,0.07293389866423483,0.2917355946569393,False
114,-0.19184917106128482,0.7295622247447057,0.2807017543859649,-21.87080550098647,23.784568688726672,donchian,24,ny0811,False,2.0,tp3.0,0.07293389866423483,0.2917355946569393,False
114,-0.10905841787053806,0.802631032760828,0.2807017543859649,-12.43265963724134,18.230005285506454,donchian,24,ny0811,False,2.0,trail2.0,0.07293389866423483,0.2917355946569393,False
111,-0.13974023356032406,0.7901012811238964,0.2882882882882883,-15.51116592519597,18.60938987619032,donchian,24,ny0811,False,2.0,trail3.0,0.07293389866423483,0.2917355946569393,False
114,-0.131833275846958,0.7725115445281685,0.39473684210526316,-15.028993446553212,19.246641483925515,donchian,24,ny0811,False,2.5,tp1.5,0.05834711893138786,0.23338847572555144,False
109,-0.13248046808052838,0.78200488851795,0.3577981651376147,-14.440371020777594,24.216037360819367,donchian,24,ny0811,False,2.5,tp2.0,0.05834711893138786,0.23338847572555144,False
105,-0.15426300674948498,0.7530626207468905,0.34285714285714286,-16.197615708695924,18.091359269364368,donchian,24,ny0811,False,2.5,tp3.0,0.05834711893138786,0.23338847572555144,False
111,-0.07657254829826507,0.8283501895659753,0.3063063063063063,-8.499552861107423,15.795156208378549,donchian,24,ny0811,False,2.5,trail2.0,0.05834711893138786,0.23338847572555144,False
108,-0.11026924756919128,0.8032989244735436,0.3333333333333333,-11.909078737472658,19.18460972166212,donchian,24,ny0811,False,2.5,trail3.0,0.05834711893138786,0.23338847572555144,False
105,-0.13944706667291018,0.739338790546198,0.4,-14.641942000655568,21.564079306086292,donchian,24,ny0811,False,3.0,tp1.5,0.048622599109489885,0.19449039643795954,False
104,-0.11975265858684861,0.7809689065818203,0.3942307692307692,-12.454276493032255,19.63021205281967,donchian,24,ny0811,False,3.0,tp2.0,0.048622599109489885,0.19449039643795954,False
101,-0.11758020920047597,0.7865366449131885,0.38613861386138615,-11.875601129248073,16.7425101971976,donchian,24,ny0811,False,3.0,tp3.0,0.048622599109489885,0.19449039643795954,False
111,-0.0794540903199453,0.7948997769717244,0.3063063063063063,-8.819404025513927,14.14858781889604,donchian,24,ny0811,False,3.0,trail2.0,0.048622599109489885,0.19449039643795954,False
106,-0.11779626354554197,0.7644765406418045,0.33962264150943394,-12.486403935827449,17.727156527146235,donchian,24,ny0811,False,3.0,trail3.0,0.048622599109489885,0.19449039643795954,False
103,-0.15778851909605277,0.7631694491680067,0.36893203883495146,-16.252217466893434,23.961959357225812,donchian,24,ny0811,True,1.5,tp1.5,0.09724519821897977,0.3889807928759191,False
98,-0.18261802262207888,0.7473578340265761,0.3163265306122449,-17.89656621696373,24.538837856012577,donchian,24,ny0811,True,1.5,tp2.0,0.09724519821897977,0.3889807928759191,False
95,-0.21828764706915477,0.7198734033583665,0.24210526315789474,-20.737326471569702,27.32239870966847,donchian,24,ny0811,True,1.5,tp3.0,0.09724519821897977,0.3889807928759191,False
95,-0.21151144866109112,0.6958025687158296,0.24210526315789474,-20.093587622803657,27.29047115238022,donchian,24,ny0811,True,1.5,trail2.0,0.09724519821897977,0.3889807928759191,False
93,-0.17056503644167653,0.7756447039529545,0.23655913978494625,-15.862548389075918,25.41443094876074,donchian,24,ny0811,True,1.5,trail3.0,0.09724519821897977,0.3889807928759191,False
94,-0.15637253006319454,0.7516682252517097,0.3829787234042553,-14.699017825940286,18.749654049810268,donchian,24,ny0811,True,2.0,tp1.5,0.07293389866423483,0.2917355946569393,False
93,-0.1818878007303963,0.72674328320212,0.3225806451612903,-16.915565467926854,20.115598805586906,donchian,24,ny0811,True,2.0,tp2.0,0.07293389866423483,0.2917355946569393,False
89,-0.19542813973965714,0.7199118395151819,0.2808988764044944,-17.393104436829486,19.84155000227495,donchian,24,ny0811,True,2.0,tp3.0,0.07293389866423483,0.2917355946569393,False
91,-0.17184324779865015,0.7012260758014444,0.26373626373626374,-15.637735549677164,20.800916389320868,donchian,24,ny0811,True,2.0,trail2.0,0.07293389866423483,0.2917355946569393,False
88,-0.14564845349845165,0.7831227267610329,0.2727272727272727,-12.817063907863744,18.019325971409213,donchian,24,ny0811,True,2.0,trail3.0,0.07293389866423483,0.2917355946569393,False
90,-0.19077107792971693,0.6822745310748628,0.36666666666666664,-17.169397013674523,22.028015952515894,donchian,24,ny0811,True,2.5,tp1.5,0.05834711893138786,0.23338847572555144,False
87,-0.18684117089023664,0.6998716617753256,0.3333333333333333,-16.255181867450588,22.26799225198717,donchian,24,ny0811,True,2.5,tp2.0,0.05834711893138786,0.23338847572555144,False
85,-0.21131946719922534,0.6694762785772183,0.3058823529411765,-17.962154711934154,21.371182208507904,donchian,24,ny0811,True,2.5,tp3.0,0.05834711893138786,0.23338847572555144,False
89,-0.1338096421215013,0.715108276341767,0.2808988764044944,-11.909058148813614,17.17652387199639,donchian,24,ny0811,True,2.5,trail2.0,0.05834711893138786,0.23338847572555144,False
86,-0.1313101612274439,0.7737285886410078,0.313953488372093,-11.292673865560177,19.091491828995142,donchian,24,ny0811,True,2.5,trail3.0,0.05834711893138786,0.23338847572555144,False
84,-0.1838102538583355,0.6668795988286499,0.36904761904761907,-15.440061324100181,19.75151811182635,donchian,24,ny0811,True,3.0,tp1.5,0.048622599109489885,0.19449039643795954,False
83,-0.1679310465680193,0.699465932556239,0.3614457831325301,-13.938276865145601,18.657757381861725,donchian,24,ny0811,True,3.0,tp2.0,0.048622599109489885,0.19449039643795954,False
82,-0.17067030084004461,0.6990545970094995,0.34146341463414637,-13.994964668883659,18.618502313312668,donchian,24,ny0811,True,3.0,tp3.0,0.048622599109489885,0.19449039643795954,False
89,-0.1278097019194603,0.6865155188227438,0.2808988764044944,-11.375063470831968,15.436442659851176,donchian,24,ny0811,True,3.0,trail2.0,0.048622599109489885,0.19449039643795954,False
85,-0.14584990906015752,0.7218876834745843,0.3176470588235294,-12.397242270113388,18.407400677470022,donchian,24,ny0811,True,3.0,trail3.0,0.048622599109489885,0.19449039643795954,False
160,-0.08241263978950024,0.8645672856077278,0.39375,-13.186022366320039,23.821025358896364,donchian,24,ny0812,False,1.5,tp1.5,0.09724519821897977,0.3889807928759191,False
153,-0.18820723672593906,0.7328205760910537,0.3137254901960784,-28.795707219068674,39.63096613096318,donchian,24,ny0812,False,1.5,tp2.0,0.09724519821897977,0.3889807928759191,False
141,-0.15407031358136059,0.79293280115544,0.2695035460992908,-21.723914214971842,38.90004322002057,donchian,24,ny0812,False,1.5,tp3.0,0.09724519821897977,0.3889807928759191,False
138,-0.11858409807091887,0.8151063121673721,0.26811594202898553,-16.364605533786804,27.304789513108915,donchian,24,ny0812,False,1.5,trail2.0,0.09724519821897977,0.3889807928759191,False
134,-0.12294623458404667,0.8301070007310472,0.26865671641791045,-16.474795434262255,29.560170943362934,donchian,24,ny0812,False,1.5,trail3.0,0.09724519821897977,0.3889807928759191,False
145,-0.16907965717255075,0.7241717302329057,0.3793103448275862,-24.516550290019858,31.642994473940856,donchian,24,ny0812,False,2.0,tp1.5,0.07293389866423483,0.2917355946569393,False
138,-0.1811069844385364,0.7191068632768403,0.3333333333333333,-24.992763852518024,30.34943466202491,donchian,24,ny0812,False,2.0,tp2.0,0.07293389866423483,0.2917355946569393,False
130,-0.15240644945706674,0.7728253313637428,0.3153846153846154,-19.812838429418676,25.860491922758197,donchian,24,ny0812,False,2.0,tp3.0,0.07293389866423483,0.2917355946569393,False
132,-0.09752548162626445,0.8148776409424601,0.30303030303030304,-12.873363574666907,20.991386187898385,donchian,24,ny0812,False,2.0,trail2.0,0.07293389866423483,0.2917355946569393,False
127,-0.1180205697188151,0.8145881728166088,0.31496062992125984,-14.988612354289517,22.220726610883183,donchian,24,ny0812,False,2.0,trail3.0,0.07293389866423483,0.2917355946569393,False
134,-0.08146341995775296,0.8428048928694963,0.417910447761194,-10.916098274338896,19.23805867718354,donchian,24,ny0812,False,2.5,tp1.5,0.05834711893138786,0.23338847572555144,False
127,-0.06266577313006513,0.8841346261367302,0.3937007874015748,-7.958553187518271,23.607190393843318,donchian,24,ny0812,False,2.5,tp2.0,0.05834711893138786,0.23338847572555144,False
120,-0.09768829436999732,0.8274084319243081,0.375,-11.722595324399679,18.112447131119715,donchian,24,ny0812,False,2.5,tp3.0,0.05834711893138786,0.23338847572555144,False
129,-0.06584394476608386,0.8438535294437063,0.32558139534883723,-8.493868874824818,18.100574995827063,donchian,24,ny0812,False,2.5,trail2.0,0.05834711893138786,0.23338847572555144,False
123,-0.081482178981819,0.8449238598275699,0.35772357723577236,-10.022308014763738,20.962958693027183,donchian,24,ny0812,False,2.5,trail3.0,0.05834711893138786,0.23338847572555144,False
123,-0.07851242377009643,0.8342517101298388,0.42276422764227645,-9.657028123721862,21.466294870649044,donchian,24,ny0812,False,3.0,tp1.5,0.048622599109489885,0.19449039643795954,False
119,-0.07477702553164775,0.8488001006286068,0.4117647058823529,-8.898466038266083,19.75296056451019,donchian,24,ny0812,False,3.0,tp2.0,0.048622599109489885,0.19449039643795954,False
116,-0.07113442042438738,0.8568041677575373,0.4051724137931034,-8.251592769228935,16.865258708888117,donchian,24,ny0812,False,3.0,tp3.0,0.048622599109489885,0.19449039643795954,False
129,-0.06833075480835982,0.8127213072982122,0.32558139534883723,-8.814667370278416,15.989308681633549,donchian,24,ny0812,False,3.0,trail2.0,0.048622599109489885,0.19449039643795954,False
121,-0.08963871502560591,0.8075237296300485,0.36363636363636365,-10.846284518098315,19.141303521145424,donchian,24,ny0812,False,3.0,trail3.0,0.048622599109489885,0.19449039643795954,False
127,-0.14938548757842807,0.7661027342215441,0.3700787401574803,-18.971956922460365,28.747285595272302,donchian,24,ny0812,True,1.5,tp1.5,0.09724519821897977,0.3889807928759191,False
119,-0.18739364626695929,0.7341695353837256,0.31932773109243695,-22.299843905768157,29.573542455693666,donchian,24,ny0812,True,1.5,tp2.0,0.09724519821897977,0.3889807928759191,False
113,-0.21522354695674226,0.7138933867904611,0.25663716814159293,-24.320260806111875,34.06570191667845,donchian,24,ny0812,True,1.5,tp3.0,0.09724519821897977,0.3889807928759191,False
112,-0.2509853202543863,0.6323524009216972,0.24107142857142858,-28.11035586849127,34.42040301593015,donchian,24,ny0812,True,1.5,trail2.0,0.09724519821897977,0.3889807928759191,False
108,-0.19970628240831326,0.732424510347036,0.24074074074074073,-21.568278500097833,31.08548189095708,donchian,24,ny0812,True,1.5,trail3.0,0.09724519821897977,0.3889807928759191,False
112,-0.14837592288953072,0.7551241374738323,0.39285714285714285,-16.61810336362744,22.51448759317394,donchian,24,ny0812,True,2.0,tp1.5,0.07293389866423483,0.2917355946569393,False
110,-0.19929739101670063,0.6900284445154872,0.32727272727272727,-21.922713011837068,25.324176224426598,donchian,24,ny0812,True,2.0,tp2.0,0.07293389866423483,0.2917355946569393,False
103,-0.19852074553308033,0.7057420508980029,0.30097087378640774,-20.447636789907275,23.86599409055941,donchian,24,ny0812,True,2.0,tp3.0,0.07293389866423483,0.2917355946569393,False
107,-0.1980461580537226,0.6464367811892207,0.27102803738317754,-21.19093891174832,25.897610783652755,donchian,24,ny0812,True,2.0,trail2.0,0.07293389866423483,0.2917355946569393,False
102,-0.17065695844708695,0.7405321535585755,0.28431372549019607,-17.40700976160287,22.708131592658805,donchian,24,ny0812,True,2.0,trail3.0,0.07293389866423483,0.2917355946569393,False
108,-0.1580085755417566,0.7087026654531016,0.37962962962962965,-17.064926158509714,23.554881183862975,donchian,24,ny0812,True,2.5,tp1.5,0.05834711893138786,0.23338847572555144,False
104,-0.13892964429165333,0.750625879716432,0.3557692307692308,-14.448683006331947,23.419282947106552,donchian,24,ny0812,True,2.5,tp2.0,0.05834711893138786,0.23338847572555144,False
99,-0.1825417267913667,0.6884433854648,0.32323232323232326,-18.071630952345306,22.31164700089667,donchian,24,ny0812,True,2.5,tp3.0,0.05834711893138786,0.23338847572555144,False
105,-0.15422260668807075,0.6606609507425472,0.2857142857142857,-16.193373702247428,21.095632251238786,donchian,24,ny0812,True,2.5,trail2.0,0.05834711893138786,0.23338847572555144,False
100,-0.1464223688782326,0.7384219253785008,0.32,-14.64223688782326,22.983589376933878,donchian,24,ny0812,True,2.5,trail3.0,0.05834711893138786,0.23338847572555144,False
101,-0.13226956928803704,0.7258296708195148,0.37623762376237624,-13.35922649809174,20.53947505752489,donchian,24,ny0812,True,3.0,tp1.5,0.048622599109489885,0.19449039643795954,False
97,-0.13791264781900653,0.7250547058352637,0.36082474226804123,-13.377526838443634,19.666247274688025,donchian,24,ny0812,True,3.0,tp2.0,0.048622599109489885,0.19449039643795954,False
96,-0.13922934100967424,0.7259950763273929,0.34375,-13.366016736928728,19.62699220613897,donchian,24,ny0812,True,3.0,tp3.0,0.048622599109489885,0.19449039643795954,False
105,-0.13447593339207797,0.6504303222747082,0.2857142857142857,-14.119973006168186,17.87701288336122,donchian,24,ny0812,True,3.0,trail2.0,0.048622599109489885,0.19449039643795954,False
99,-0.14439778667342396,0.7067050914526449,0.32323232323232326,-14.295380880668972,20.424318059422042,donchian,24,ny0812,True,3.0,trail3.0,0.048622599109489885,0.19449039643795954,False
303,-0.16381648526050555,0.7537730135436781,0.3696369636963696,-49.636395033933184,66.34995997351353,donchian,24,ln0312,False,1.5,tp1.5,0.09724519821897977,0.3889807928759191,False
284,-0.14063638329197678,0.8035306316358731,0.3274647887323944,-39.94073285492141,57.97384616505118,donchian,24,ln0312,False,1.5,tp2.0,0.09724519821897977,0.3889807928759191,False
255,-0.1409196102383429,0.8185086731122297,0.25882352941176473,-35.93450061077744,53.273144263096306,donchian,24,ln0312,False,1.5,tp3.0,0.09724519821897977,0.3889807928759191,False
256,-0.16027368157247035,0.7415651457752828,0.26171875,-41.03006248255241,49.49000246156275,donchian,24,ln0312,False,1.5,trail2.0,0.09724519821897977,0.3889807928759191,False
240,-0.1405851619181104,0.8085953131458753,0.24166666666666667,-33.7404388603465,49.76755745513381,donchian,24,ln0312,False,1.5,trail3.0,0.09724519821897977,0.3889807928759191,False
267,-0.13969449878194892,0.7795699569495,0.3857677902621723,-37.29843117478036,48.07326615737764,donchian,24,ln0312,False,2.0,tp1.5,0.07293389866423483,0.2917355946569393,False
248,-0.18199207685352137,0.7386245343592265,0.31451612903225806,-45.1340350596733,53.8507167427167,donchian,24,ln0312,False,2.0,tp2.0,0.07293389866423483,0.2917355946569393,False
231,-0.14347417055031758,0.7974768296890917,0.30303030303030304,-33.14253339712336,44.27250930060521,donchian,24,ln0312,False,2.0,tp3.0,0.07293389866423483,0.2917355946569393,False
245,-0.12585583068098585,0.7495665739692956,0.2979591836734694,-30.834678516841535,38.73513915807464,donchian,24,ln0312,False,2.0,trail2.0,0.07293389866423483,0.2917355946569393,False
226,-0.1220716931945888,0.8070274412924435,0.27876106194690264,-27.588202661977068,41.19654482551705,donchian,24,ln0312,False,2.0,trail3.0,0.07293389866423483,0.2917355946569393,False
246,-0.14926030375875143,0.7482068693211331,0.37398373983739835,-36.71803472465285,43.11907507171306,donchian,24,ln0312,False,2.5,tp1.5,0.05834711893138786,0.23338847572555144,False
226,-0.1421113475853131,0.7685512912589644,0.3495575221238938,-32.11716455428076,41.307405670931374,donchian,24,ln0312,False,2.5,tp2.0,0.05834711893138786,0.23338847572555144,False
216,-0.10475524512915071,0.832234517961197,0.3425925925925926,-22.627132947896555,34.05528833449466,donchian,24,ln0312,False,2.5,tp3.0,0.05834711893138786,0.23338847572555144,False
240,-0.09783079258391848,0.762458154289936,0.31666666666666665,-23.479390220140434,30.90718845526312,donchian,24,ln0312,False,2.5,trail2.0,0.05834711893138786,0.23338847572555144,False
220,-0.13039812097678355,0.7643992719388031,0.29545454545454547,-28.687586614892382,36.93414638532604,donchian,24,ln0312,False,2.5,trail3.0,0.05834711893138786,0.23338847572555144,False
222,-0.11086430484636882,0.788488390612213,0.38738738738738737,-24.611875675893877,32.68061954827319,donchian,24,ln0312,False,3.0,tp1.5,0.048622599109489885,0.19449039643795954,False
215,-0.08377720018775296,0.8410661844135878,0.39069767441860465,-18.012098040366887,28.98075012164754,donchian,24,ln0312,False,3.0,tp2.0,0.048622599109489885,0.19449039643795954,False
207,-0.10636885196908528,0.8016632401586127,0.37681159420289856,-22.018352357600655,28.316636826104485,donchian,24,ln0312,False,3.0,tp3.0,0.048622599109489885,0.19449039643795954,False
239,-0.09099458704130266,0.7437443370437146,0.3179916317991632,-21.747706302871336,27.055100258972267,donchian,24,ln0312,False,3.0,trail2.0,0.048622599109489885,0.19449039643795954,False
216,-0.12926533212058916,0.7337316823182188,0.3055555555555556,-27.921311738047258,35.20623538271846,donchian,24,ln0312,False,3.0,trail3.0,0.048622599109489885,0.19449039643795954,False
175,-0.19243754331999005,0.7118444676651892,0.35428571428571426,-33.67657008099826,43.37688342970772,donchian,24,ln0312,True,1.5,tp1.5,0.09724519821897977,0.3889807928759191,False
163,-0.2579555665191777,0.6518704721958261,0.294478527607362,-42.046757342625966,45.090286346022495,donchian,24,ln0312,True,1.5,tp2.0,0.09724519821897977,0.3889807928759191,False
152,-0.2375973937073457,0.6955575599770415,0.24342105263157895,-36.11480384351655,43.31642839921725,donchian,24,ln0312,True,1.5,tp3.0,0.09724519821897977,0.3889807928759191,False
148,-0.21059613819409753,0.6821031954657877,0.23648648648648649,-31.168228452726435,40.30417647957868,donchian,24,ln0312,True,1.5,trail2.0,0.09724519821897977,0.3889807928759191,False
143,-0.20636566505850237,0.7281115572758344,0.23776223776223776,-29.51029010336584,38.07115988053738,donchian,24,ln0312,True,1.5,trail3.0,0.09724519821897977,0.3889807928759191,False
150,-0.1824441756565527,0.7101902814496232,0.38,-27.366626348482903,35.26977374466455,donchian,24,ln0312,True,2.0,tp1.5,0.07293389866423483,0.2917355946569393,False
146,-0.19461981307314336,0.7069885506048825,0.3219178082191781,-28.414492708678928,38.192611586008404,donchian,24,ln0312,True,2.0,tp2.0,0.07293389866423483,0.2917355946569393,False
136,-0.18481630744484062,0.7325300886701649,0.29411764705882354,-25.135017812498326,32.57658155356703,donchian,24,ln0312,True,2.0,tp3.0,0.07293389866423483,0.2917355946569393,False
139,-0.14883088854780802,0.718622787959568,0.2805755395683453,-20.687493508145316,29.518090463421082,donchian,24,ln0312,True,2.0,trail2.0,0.07293389866423483,0.2917355946569393,False
133,-0.16185020377747605,0.7535777168829032,0.2781954887218045,-21.526077102404315,30.700260581827333,donchian,24,ln0312,True,2.0,trail3.0,0.07293389866423483,0.2917355946569393,False
143,-0.21047158433329682,0.6411295704230304,0.34965034965034963,-30.097436559661446,36.29078442078735,donchian,24,ln0312,True,2.5,tp1.5,0.05834711893138786,0.23338847572555144,False
138,-0.16913249406458328,0.715073496329583,0.34057971014492755,-23.34028418091249,33.09011422898253,donchian,24,ln0312,True,2.5,tp2.0,0.05834711893138786,0.23338847572555144,False
133,-0.2100386315419224,0.6639447623983671,0.3082706766917293,-27.935137995075678,32.990528361675956,donchian,24,ln0312,True,2.5,tp3.0,0.05834711893138786,0.23338847572555144,False
138,-0.12887780253190828,0.7064402769054461,0.2898550724637681,-17.785136749403343,24.336556916337805,donchian,24,ln0312,True,2.5,trail2.0,0.05834711893138786,0.23338847572555144,False
132,-0.17615552969078918,0.6958331792756105,0.2878787878787879,-23.252529919184173,30.148671027818537,donchian,24,ln0312,True,2.5,trail3.0,0.05834711893138786,0.23338847572555144,False
136,-0.15736717143701032,0.6938175572156947,0.3602941176470588,-21.401935315433402,28.377431332237123,donchian,24,ln0312,True,3.0,tp1.5,0.048622599109489885,0.19449039643795954,False
132,-0.181927709951675,0.6652393800692682,0.3333333333333333,-24.014457713621102,27.645237017739607,donchian,24,ln0312,True,3.0,tp2.0,0.048622599109489885,0.19449039643795954,False
130,-0.17620271222991743,0.6759608748296817,0.33076923076923076,-22.906352589889266,27.93263267741402,donchian,24,ln0312,True,3.0,tp3.0,0.048622599109489885,0.19449039643795954,False
138,-0.11436807242374884,0.6932332294178828,0.2898550724637681,-15.782793994477341,20.712698159114105,donchian,24,ln0312,True,3.0,trail2.0,0.048622599109489885,0.19449039643795954,False
132,-0.18220625330355328,0.6482692331965563,0.2878787878787879,-24.051225436069032,28.920840908348264,donchian,24,ln0312,True,3.0,trail3.0,0.048622599109489885,0.19449039643795954,False
532,-0.19327807462349877,0.6989970096257903,0.36466165413533835,-102.82393569970135,121.04843317617635,donchian,24,allday,False,1.5,tp1.5,0.09724519821897977,0.3889807928759191,False
491,-0.18107901012082206,0.7335784082760062,0.3340122199592668,-88.90979396932363,114.38309732586684,donchian,24,allday,False,1.5,tp2.0,0.09724519821897977,0.3889807928759191,False
450,-0.20103802365068613,0.7208999328898101,0.28444444444444444,-90.46711064280876,113.87944495115187,donchian,24,allday,False,1.5,tp3.0,0.09724519821897977,0.3889807928759191,False
452,-0.21426102586866566,0.6427931317334674,0.2721238938053097,-96.84598369263688,107.86118479880786,donchian,24,allday,False,1.5,trail2.0,0.09724519821897977,0.3889807928759191,False
431,-0.21942468441917476,0.6850674503103343,0.26450116009280744,-94.57203898466432,111.56578547844555,donchian,24,allday,False,1.5,trail3.0,0.09724519821897977,0.3889807928759191,False
466,-0.15025698229411932,0.7396715394748555,0.38626609442060084,-70.0197537490596,88.54689314518163,donchian,24,allday,False,2.0,tp1.5,0.07293389866423483,0.2917355946569393,False
437,-0.1802052364140583,0.7054699253472445,0.3340961098398169,-78.74968831294348,88.00397097011407,donchian,24,allday,False,2.0,tp2.0,0.07293389866423483,0.2917355946569393,False
411,-0.1575082939030763,0.7489120849721895,0.32116788321167883,-64.73590879416436,84.7403543513124,donchian,24,allday,False,2.0,tp3.0,0.07293389866423483,0.2917355946569393,False
439,-0.17805444400857778,0.635238377905156,0.30068337129840544,-78.16590091976565,86.72304924540174,donchian,24,allday,False,2.0,trail2.0,0.07293389866423483,0.2917355946569393,False
411,-0.19115048416509087,0.6787901576911515,0.29683698296836986,-78.56284899185235,91.80934117371501,donchian,24,allday,False,2.0,trail3.0,0.07293389866423483,0.2917355946569393,False
417,-0.11975103630238948,0.76249858738723,0.3932853717026379,-49.93618213809641,59.93577934526433,donchian,24,allday,False,2.5,tp1.5,0.05834711893138786,0.23338847572555144,False
395,-0.13359479514156145,0.7487781904980915,0.36455696202531646,-52.769944080916765,60.58322574226311,donchian,24,allday,False,2.5,tp2.0,0.05834711893138786,0.23338847572555144,False
377,-0.11457508295750195,0.7860849882786916,0.35809018567639256,-43.194806274978234,62.80499000423006,donchian,24,allday,False,2.5,tp3.0,0.05834711893138786,0.23338847572555144,False
428,-0.1384967181701284,0.6538520439075495,0.3177570093457944,-59.27659537681495,65.07992706971521,donchian,24,allday,False,2.5,trail2.0,0.05834711893138786,0.23338847572555144,False
393,-0.16242449509329213,0.6807159647854253,0.31806615776081426,-63.8328265716638,71.49770973386426,donchian,24,allday,False,2.5,trail3.0,0.05834711893138786,0.23338847572555144,False
388,-0.0978767644105565,0.7790316239589712,0.39690721649484534,-37.97618459129592,48.3814635540164,donchian,24,allday,False,3.0,tp1.5,0.048622599109489885,0.19449039643795954,False
375,-0.09807028825732779,0.7872821127431464,0.38133333333333336,-36.77635809649792,48.27869663167335,donchian,24,allday,False,3.0,tp2.0,0.048622599109489885,0.19449039643795954,False
362,-0.11349995968208959,0.754871534598939,0.3729281767955801,-41.08698540491643,51.78673352149899,donchian,24,allday,False,3.0,tp3.0,0.048622599109489885,0.19449039643795954,False
427,-0.12344102961439823,0.6385996042509051,0.3185011709601874,-52.709319645348046,57.18457663589395,donchian,24,allday,False,3.0,trail2.0,0.048622599109489885,0.19449039643795954,False
386,-0.1454754297408933,0.6674743653824493,0.32642487046632124,-56.153515879984816,62.44188056281455,donchian,24,allday,False,3.0,trail3.0,0.048622599109489885,0.19449039643795954,False
273,-0.21937146880354302,0.6465271394293799,0.3516483516483517,-59.888410983367244,67.63737598900167,donchian,24,allday,True,1.5,tp1.5,0.09724519821897977,0.3889807928759191,False
255,-0.23182207234750896,0.6469273901726794,0.3254901960784314,-59.11462844861478,62.73782730623623,donchian,24,allday,True,1.5,tp2.0,0.09724519821897977,0.3889807928759191,False
241,-0.2326428132944954,0.6574733363244847,0.2863070539419087,-56.06691800397339,62.67031604245713,donchian,24,allday,True,1.5,tp3.0,0.09724519821897977,0.3889807928759191,False
234,-0.23097518038684364,0.6174510791145261,0.2606837606837607,-54.048192210521414,57.75136052258365,donchian,24,allday,True,1.5,trail2.0,0.09724519821897977,0.3889807928759191,False
224,-0.2142684047771077,0.6806119785194507,0.2857142857142857,-47.996122670072126,54.692242770510326,donchian,24,allday,True,1.5,trail3.0,0.09724519821897977,0.3889807928759191,False
241,-0.1755624656109181,0.6823876934673667,0.38589211618257263,-42.31055421223126,45.71763192201513,donchian,24,allday,True,2.0,tp1.5,0.07293389866423483,0.2917355946569393,False
230,-0.17621296193961553,0.6918936763435101,0.34347826086956523,-40.52898124611157,49.06474874539171,donchian,24,allday,True,2.0,tp2.0,0.07293389866423483,0.2917355946569393,False
217,-0.18449473167235556,0.6886396028726091,0.31797235023041476,-40.03535677290115,44.82305754178235,donchian,24,allday,True,2.0,tp3.0,0.07293389866423483,0.2917355946569393,False
225,-0.18158149643655214,0.6244985916838551,0.28888888888888886,-40.85583669822423,42.5292910535609,donchian,24,allday,True,2.0,trail2.0,0.07293389866423483,0.2917355946569393,False
