month,0
2010-06,0.0
2010-07,-0.03324216557517987
2010-08,0.012930277820484087
2010-09,-0.013510648686868437
2010-10,-0.016032900703974857
2010-11,-0.016850965233059217
2010-12,-0.017012518602036692
2011-01,0.026923448077778005
2011-02,0.025611791588403172
2011-03,0.01689234833878774
2011-04,-0.023543951465959962
2011-05,-0.019352782800726758
2011-06,-0.009073914599235067
2011-07,-0.023275977201296427
2011-08,-0.021662308335184694
2011-09,0.01695728395332613
2011-10,-0.02279227380008116
2011-11,0.02582799269217882
2011-12,0.007838582899977168
2012-01,0.003943336603912995
2012-02,-0.013023450151621097
2012-03,0.017391162639411446
2012-04,-0.01626033080522919
2012-05,0.056754169908386
2012-06,-0.017549971596283537
2012-07,-0.02396786941180699
2012-08,-0.02249858178750706
2012-09,-0.0024164309980413134
2012-10,0.03240122214169724
2012-11,-0.03568375125184198
2012-12,-0.00028644094760621464
2013-01,-0.010488665162939836
2013-02,0.037847477958683616
2013-03,-0.01242563253346001
2013-04,-0.019796336505009716
2013-05,0.03239095839812647
2013-06,-0.021685458369950134
2013-07,0.018286865054770434
2013-08,0.0006153028572844499
2013-09,-0.02524090148985131
2013-10,-0.020952479091283394
2013-11,0.024067564278322833
2013-12,0.0035737525793017775
2014-01,-0.010574820945662625
2014-02,0.010378966221528433
2014-03,-0.009321135505405365
2014-04,-0.006636996630444518
2014-05,0.0021697892944549193
2014-06,0.003853007086571177
2014-07,-0.0270703383119628
2014-08,0.0034776836728084848
2014-09,0.02477745181572591
2014-10,-0.0052545359186582374
2014-11,-0.008327269874032114
2014-12,0.07043303911692878
2015-01,0.02975171713425374
2015-02,-0.012082088409462921
2015-03,0.0497993107244488
2015-04,-0.058965643246761686
2015-05,0.05063023096177177
2015-06,0.0060041059387270735
2015-07,0.050043913284868714
2015-08,0.013497394038392424
2015-09,-0.0027107330789468745
2015-10,0.02102729208055151
2015-11,0.07346875233440535
2015-12,-0.010716696932793103
2016-01,0.024585001221451495
2016-02,-0.00537160950444381
2016-03,-0.010002854870891578
2016-04,-0.002576760152232007
2016-05,0.005640155210347215
2016-06,-0.02253062284949815
2016-07,0.03128443319639824
2016-08,0.007464761515019079
2016-09,-0.026074239673521557
2016-10,0.031149521837623994
2016-11,0.05420159379709761
2016-12,-0.004751780767117832
2017-01,-0.025184969067616057
2017-02,-0.011004038357570236
2017-03,-0.005000690157359329
2017-04,-0.004380844228063671
2017-05,-0.04161310961555907
2017-06,0.01099968631148585
2017-07,-0.04112021970915941
2017-08,0.02894385155163794
2017-09,-0.032312596192713955
2017-10,-0.021708541876569593
2017-11,-0.027154692786861518
2017-12,-0.018035059679058774
2018-01,-0.04983377493494021
2018-02,-0.016567053542394017
2018-03,-0.006836482590125241
2018-04,0.021876321953037525
2018-05,0.015237380049894389
2018-06,0.023615091498466512
2018-07,0.004871537235412236
2018-08,0.02054662893030836
2018-09,0.012326471611731069
2018-10,-0.010322793146845588
2018-11,0.009950313684594416
2018-12,-0.0100287602656458
